sum_hyperedge_size,num_nodes,egonet overlapness
1266,541,2.340111
33,17,1.941176
24,15,1.600000
22,14,1.571429
34,21,1.619048
24,17,1.411765
726,336,2.160714
46,27,1.703704
57,35,1.628571
101,54,1.870370
20,12,1.666667
16,9,1.777778
107,51,2.098039
46,24,1.916667
189,101,1.871287
141,75,1.880000
284,150,1.893333
17,10,1.700000
37,21,1.761905
424,194,2.185567
2054,811,2.532676
25,17,1.470588
107,61,1.754098
12,8,1.500000
1236,511,2.418787
442,213,2.075117
24,15,1.600000
1277,543,2.351750
2551,958,2.662839
13,7,1.857143
254,133,1.909774
3195,1165,2.742489
98,56,1.750000
26,16,1.625000
25,15,1.666667
20,12,1.666667
555,253,2.193676
989,439,2.252847
24,16,1.500000
40,23,1.739130
1174,513,2.288499
113,65,1.738462
539,253,2.130435
18,11,1.636364
158,79,2.000000
30,19,1.578947
557,246,2.264228
2303,907,2.539140
30,20,1.500000
7740,2454,3.154034
76,42,1.809524
16,10,1.600000
15,9,1.666667
36,23,1.565217
605,287,2.108014
18,11,1.636364
40,26,1.538462
21,13,1.615385
1799,746,2.411528
84,48,1.750000
69,37,1.864865
61,36,1.694444
39,22,1.772727
28,18,1.555556
4430,1576,2.810914
23,13,1.769231
91,51,1.784314
105,60,1.750000
61,35,1.742857
194,99,1.959596
258,127,2.031496
52,30,1.733333
71,40,1.775000
118,66,1.787879
531,246,2.158537
132,71,1.859155
20,14,1.428571
1459,595,2.452101
49,30,1.633333
248,122,2.032787
14,10,1.400000
30,19,1.578947
16,11,1.454545
3536,1303,2.713738
449,233,1.927039
13,8,1.625000
107,60,1.783333
18,10,1.800000
23,15,1.533333
28,16,1.750000
30,18,1.666667
1906,759,2.511199
11,8,1.375000
21,13,1.615385
599,282,2.124113
16,9,1.777778
40,26,1.538462
27,17,1.588235
1167,529,2.206049
23,14,1.642857
1030,449,2.293987
51,30,1.700000
23,15,1.533333
286,144,1.986111
29,20,1.450000
24,15,1.600000
63,33,1.909091
293,146,2.006849
26,17,1.529412
37,21,1.761905
22,13,1.692308
120,65,1.846154
4,3,1.333333
36,20,1.800000
23,15,1.533333
14,9,1.555556
161,90,1.788889
40,26,1.538462
1132,481,2.353430
15,10,1.500000
56,35,1.600000
21,14,1.500000
675,311,2.170418
46,27,1.703704
15,11,1.363636
19,12,1.583333
26,17,1.529412
32,21,1.523810
89,49,1.816327
29,19,1.526316
19,13,1.461538
19,11,1.727273
37,22,1.681818
20,12,1.666667
24,15,1.600000
14,10,1.400000
27,17,1.588235
504,229,2.200873
51,29,1.758621
26,17,1.529412
288,149,1.932886
25,15,1.666667
97,55,1.763636
71,39,1.820513
22,14,1.571429
11,7,1.571429
36,24,1.500000
35,22,1.590909
34,21,1.619048
267,130,2.053846
44,22,2.000000
58,34,1.705882
20,13,1.538462
265,142,1.866197
13,8,1.625000
14,8,1.750000
1132,487,2.324435
111,64,1.734375
301,155,1.941935
18,11,1.636364
20,12,1.666667
34,21,1.619048
50,28,1.785714
30,22,1.363636
1374,585,2.348718
278,138,2.014493
52,32,1.625000
98,53,1.849057
1577,653,2.415008
110,67,1.641791
323,164,1.969512
28,17,1.647059
29,19,1.526316
176,100,1.760000
15,8,1.875000
18,11,1.636364
21,16,1.312500
54,33,1.636364
30,18,1.666667
44,24,1.833333
28,18,1.555556
15,10,1.500000
17,11,1.545455
47,25,1.880000
78,42,1.857143
17,11,1.545455
66,40,1.650000
31,20,1.550000
270,131,2.061069
65,34,1.911765
1419,601,2.361065
28,17,1.647059
260,129,2.015504
690,316,2.183544
35,21,1.666667
904,391,2.312020
33,18,1.833333
22,12,1.833333
33,21,1.571429
12,8,1.500000
556,243,2.288066
27,19,1.421053
896,402,2.228856
35,20,1.750000
51,29,1.758621
13,9,1.444444
17,11,1.545455
40,25,1.600000
20,13,1.538462
26,17,1.529412
437,207,2.111111
38,22,1.727273
14,8,1.750000
45,28,1.607143
83,46,1.804348
28,19,1.473684
31,20,1.550000
17,10,1.700000
99,50,1.980000
24,15,1.600000
103,48,2.145833
28,17,1.647059
25,15,1.666667
27,16,1.687500
33,21,1.571429
32,22,1.454545
37,23,1.608696
23,13,1.769231
23,13,1.769231
14,8,1.750000
10,6,1.666667
29,17,1.705882
277,141,1.964539
13,8,1.625000
68,45,1.511111
128,68,1.882353
32,18,1.777778
109,56,1.946429
27,17,1.588235
24,16,1.500000
17,11,1.545455
35,23,1.521739
16,10,1.600000
29,17,1.705882
506,231,2.190476
139,80,1.737500
23,13,1.769231
34,21,1.619048
19,11,1.727273
31,19,1.631579
510,229,2.227074
40,25,1.600000
133,72,1.847222
58,35,1.657143
23,15,1.533333
263,135,1.948148
18,11,1.636364
16,10,1.600000
10,6,1.666667
37,21,1.761905
25,16,1.562500
1028,449,2.289532
406,192,2.114583
25,15,1.666667
13,9,1.444444
64,37,1.729730
600,280,2.142857
29,18,1.611111
81,50,1.620000
23,13,1.769231
35,20,1.750000
796,347,2.293948
26,16,1.625000
46,29,1.586207
7,5,1.400000
200,113,1.769912
22,14,1.571429
33,21,1.571429
488,223,2.188341
72,38,1.894737
40,24,1.666667
32,19,1.684211
17,11,1.545455
26,14,1.857143
31,20,1.550000
57,33,1.727273
45,25,1.800000
225,115,1.956522
404,185,2.183784
28,15,1.866667
738,328,2.250000
22,13,1.692308
47,25,1.880000
81,44,1.840909
63,34,1.852941
103,51,2.019608
20,13,1.538462
20,12,1.666667
780,347,2.247839
31,19,1.631579
22,13,1.692308
260,133,1.954887
32,15,2.133333
99,56,1.767857
108,57,1.894737
25,14,1.785714
33,21,1.571429
20,13,1.538462
18,11,1.636364
30,18,1.666667
70,41,1.707317
28,16,1.750000
136,74,1.837838
33,20,1.650000
33,21,1.571429
554,245,2.261224
82,48,1.708333
11,7,1.571429
22,15,1.466667
18,12,1.500000
36,19,1.894737
37,25,1.480000
121,68,1.779412
19,13,1.461538
17,10,1.700000
157,84,1.869048
12,7,1.714286
32,19,1.684211
489,235,2.080851
33,19,1.736842
219,120,1.825000
175,99,1.767677
76,42,1.809524
79,44,1.795455
126,64,1.968750
31,20,1.550000
21,14,1.500000
460,219,2.100457
361,167,2.161677
31,19,1.631579
25,16,1.562500
38,24,1.583333
43,27,1.592593
15,9,1.666667
33,20,1.650000
31,18,1.722222
63,36,1.750000
11,7,1.571429
21,15,1.400000
33,19,1.736842
208,101,2.059406
28,18,1.555556
42,25,1.680000
30,19,1.578947
16,10,1.600000
24,15,1.600000
64,35,1.828571
19,12,1.583333
17,10,1.700000
72,35,2.057143
60,30,2.000000
18,11,1.636364
76,43,1.767442
656,314,2.089172
20,11,1.818182
15,9,1.666667
11,7,1.571429
137,80,1.712500
23,15,1.533333
154,85,1.811765
220,106,2.075472
293,153,1.915033
22,13,1.692308
60,33,1.818182
18,9,2.000000
25,16,1.562500
17,11,1.545455
8,5,1.600000
176,90,1.955556
22,13,1.692308
103,59,1.745763
37,23,1.608696
61,37,1.648649
23,14,1.642857
210,117,1.794872
367,175,2.097143
66,37,1.783784
6,4,1.500000
29,17,1.705882
20,12,1.666667
20,13,1.538462
25,17,1.470588
47,29,1.620690
27,16,1.687500
39,24,1.625000
37,24,1.541667
35,20,1.750000
27,16,1.687500
80,46,1.739130
243,130,1.869231
253,127,1.992126
22,14,1.571429
177,95,1.863158
119,61,1.950820
22,14,1.571429
22,13,1.692308
25,15,1.666667
33,21,1.571429
24,16,1.500000
34,19,1.789474
30,21,1.428571
152,79,1.924051
11,9,1.222222
25,17,1.470588
20,13,1.538462
24,14,1.714286
57,34,1.676471
50,29,1.724138
160,77,2.077922
89,50,1.780000
87,50,1.740000
71,40,1.775000
18,11,1.636364
223,119,1.873950
858,361,2.376731
70,42,1.666667
43,25,1.720000
485,229,2.117904
54,32,1.687500
20,13,1.538462
24,17,1.411765
149,78,1.910256
15,10,1.500000
14,9,1.555556
37,22,1.681818
22,15,1.466667
13,8,1.625000
127,68,1.867647
25,15,1.666667
178,99,1.797980
28,19,1.473684
27,18,1.500000
111,62,1.790323
13,8,1.625000
28,19,1.473684
80,44,1.818182
43,26,1.653846
15,10,1.500000
35,22,1.590909
169,91,1.857143
556,263,2.114068
18,10,1.800000
22,13,1.692308
40,27,1.481481
74,43,1.720930
168,91,1.846154
278,149,1.865772
20,12,1.666667
173,91,1.901099
19,12,1.583333
15,9,1.666667
15,9,1.666667
90,50,1.800000
21,12,1.750000
1616,667,2.422789
70,35,2.000000
17,11,1.545455
26,13,2.000000
66,39,1.692308
189,99,1.909091
507,243,2.086420
19,12,1.583333
29,18,1.611111
23,13,1.769231
229,126,1.817460
197,112,1.758929
31,19,1.631579
178,95,1.873684
2335,918,2.543573
184,96,1.916667
33,20,1.650000
53,32,1.656250
48,29,1.655172
35,22,1.590909
208,98,2.122449
46,25,1.840000
72,43,1.674419
15,9,1.666667
225,124,1.814516
73,40,1.825000
12,7,1.714286
28,18,1.555556
59,33,1.787879
25,13,1.923077
23,14,1.642857
18,11,1.636364
275,139,1.978417
37,22,1.681818
16,11,1.454545
39,23,1.695652
54,30,1.800000
39,22,1.772727
122,68,1.794118
22,15,1.466667
11,7,1.571429
32,20,1.600000
42,26,1.615385
42,26,1.615385
66,37,1.783784
12,8,1.500000
296,147,2.013605
31,17,1.823529
47,26,1.807692
501,245,2.044898
55,32,1.718750
27,17,1.588235
19,12,1.583333
23,18,1.277778
87,45,1.933333
41,25,1.640000
28,18,1.555556
38,23,1.652174
48,31,1.548387
10,6,1.666667
98,49,2.000000
120,68,1.764706
22,14,1.571429
381,192,1.984375
75,44,1.704545
21,15,1.400000
255,136,1.875000
18,10,1.800000
37,20,1.850000
10,7,1.428571
1112,480,2.316667
29,18,1.611111
26,15,1.733333
78,49,1.591837
321,161,1.993789
377,178,2.117978
44,26,1.692308
63,37,1.702703
30,18,1.666667
20,13,1.538462
103,57,1.807018
689,314,2.194268
49,27,1.814815
191,103,1.854369
155,84,1.845238
47,25,1.880000
218,116,1.879310
12,8,1.500000
55,31,1.774194
32,19,1.684211
22,14,1.571429
21,14,1.500000
7,5,1.400000
20,12,1.666667
21,14,1.500000
44,27,1.629630
43,27,1.592593
29,19,1.526316
56,32,1.750000
23,15,1.533333
41,26,1.576923
22,13,1.692308
353,167,2.113772
23,16,1.437500
29,18,1.611111
294,144,2.041667
79,46,1.717391
24,14,1.714286
54,26,2.076923
53,31,1.709677
123,66,1.863636
24,14,1.714286
26,16,1.625000
27,17,1.588235
35,19,1.842105
31,19,1.631579
22,15,1.466667
33,19,1.736842
155,82,1.890244
21,13,1.615385
31,19,1.631579
30,16,1.875000
153,80,1.912500
38,24,1.583333
15,9,1.666667
22,12,1.833333
62,39,1.589744
35,22,1.590909
22,13,1.692308
22,13,1.692308
35,24,1.458333
109,60,1.816667
541,249,2.172691
26,15,1.733333
55,33,1.666667
35,20,1.750000
96,51,1.882353
25,16,1.562500
17,11,1.545455
41,28,1.464286
20,12,1.666667
639,298,2.144295
54,29,1.862069
22,14,1.571429
43,23,1.869565
44,29,1.517241
19,12,1.583333
23,15,1.533333
57,34,1.676471
10,7,1.428571
38,24,1.583333
84,45,1.866667
401,188,2.132979
27,16,1.687500
23,16,1.437500
49,29,1.689655
234,119,1.966387
128,64,2.000000
194,108,1.796296
25,16,1.562500
38,25,1.520000
28,17,1.647059
32,19,1.684211
24,15,1.600000
63,38,1.657895
16,10,1.600000
320,161,1.987578
33,20,1.650000
26,15,1.733333
16,12,1.333333
29,18,1.611111
17,10,1.700000
23,14,1.642857
19,13,1.461538
13,8,1.625000
990,438,2.260274
46,28,1.642857
38,20,1.900000
18,11,1.636364
18,12,1.500000
61,35,1.742857
424,208,2.038462
152,77,1.974026
183,90,2.033333
32,19,1.684211
74,44,1.681818
33,21,1.571429
67,38,1.763158
24,16,1.500000
25,16,1.562500
50,30,1.666667
197,101,1.950495
16,10,1.600000
29,19,1.526316
8,6,1.333333
470,231,2.034632
20,13,1.538462
32,21,1.523810
27,16,1.687500
32,21,1.523810
90,55,1.636364
25,14,1.785714
28,18,1.555556
26,15,1.733333
93,51,1.823529
12,8,1.500000
13,8,1.625000
152,83,1.831325
19,13,1.461538
41,24,1.708333
29,19,1.526316
34,23,1.478261
26,16,1.625000
63,36,1.750000
306,149,2.053691
21,12,1.750000
32,19,1.684211
28,19,1.473684
37,22,1.681818
54,35,1.542857
186,105,1.771429
27,17,1.588235
69,39,1.769231
25,17,1.470588
22,15,1.466667
47,27,1.740741
320,154,2.077922
96,56,1.714286
25,13,1.923077
565,260,2.173077
23,15,1.533333
191,104,1.836538
104,48,2.166667
29,20,1.450000
34,21,1.619048
57,35,1.628571
20,13,1.538462
20,13,1.538462
20,10,2.000000
18,13,1.384615
25,15,1.666667
136,70,1.942857
24,14,1.714286
184,96,1.916667
154,83,1.855422
227,117,1.940171
22,14,1.571429
70,35,2.000000
105,56,1.875000
30,16,1.875000
18,11,1.636364
30,18,1.666667
406,191,2.125654
401,195,2.056410
370,180,2.055556
23,15,1.533333
115,59,1.949153
20,14,1.428571
38,22,1.727273
27,18,1.500000
32,21,1.523810
25,14,1.785714
45,26,1.730769
58,34,1.705882
44,27,1.629630
246,126,1.952381
32,18,1.777778
36,21,1.714286
32,19,1.684211
15,9,1.666667
327,167,1.958084
351,172,2.040698
46,26,1.769231
26,18,1.444444
24,15,1.600000
63,35,1.800000
16,10,1.600000
189,93,2.032258
176,92,1.913043
20,12,1.666667
102,56,1.821429
96,48,2.000000
19,13,1.461538
23,17,1.352941
21,14,1.500000
37,23,1.608696
42,28,1.500000
50,26,1.923077
15,8,1.875000
32,20,1.600000
17,10,1.700000
25,14,1.785714
29,19,1.526316
20,12,1.666667
54,32,1.687500
234,118,1.983051
41,24,1.708333
18,11,1.636364
85,48,1.770833
16,11,1.454545
23,14,1.642857
19,11,1.727273
66,35,1.885714
295,149,1.979866
23,14,1.642857
10,6,1.666667
35,21,1.666667
45,25,1.800000
103,57,1.807018
43,28,1.535714
39,22,1.772727
26,17,1.529412
74,42,1.761905
112,62,1.806452
163,88,1.852273
47,29,1.620690
14,9,1.555556
36,21,1.714286
241,114,2.114035
83,52,1.596154
332,164,2.024390
47,27,1.740741
33,20,1.650000
27,19,1.421053
29,17,1.705882
20,13,1.538462
24,15,1.600000
25,17,1.470588
18,11,1.636364
23,14,1.642857
30,16,1.875000
14,9,1.555556
561,262,2.141221
30,16,1.875000
28,18,1.555556
38,20,1.900000
31,18,1.722222
40,23,1.739130
24,14,1.714286
30,17,1.764706
426,202,2.108911
15,9,1.666667
286,153,1.869281
15,9,1.666667
21,13,1.615385
30,17,1.764706
540,267,2.022472
166,91,1.824176
45,25,1.800000
19,11,1.727273
14,9,1.555556
31,19,1.631579
49,28,1.750000
144,74,1.945946
22,14,1.571429
798,347,2.299712
28,17,1.647059
48,28,1.714286
119,60,1.983333
636,291,2.185567
39,20,1.950000
30,19,1.578947
18,11,1.636364
26,17,1.529412
132,65,2.030769
25,15,1.666667
14,8,1.750000
30,19,1.578947
16,11,1.454545
18,11,1.636364
95,49,1.938776
9,6,1.500000
19,12,1.583333
1103,496,2.223790
50,31,1.612903
18,11,1.636364
30,18,1.666667
16,10,1.600000
16,9,1.777778
16,11,1.454545
63,38,1.657895
33,20,1.650000
17,11,1.545455
45,25,1.800000
116,60,1.933333
13,8,1.625000
22,14,1.571429
20,12,1.666667
9,6,1.500000
26,16,1.625000
7,5,1.400000
22,13,1.692308
28,16,1.750000
31,18,1.722222
20,14,1.428571
12,8,1.500000
30,19,1.578947
75,43,1.744186
26,18,1.444444
43,24,1.791667
63,34,1.852941
17,11,1.545455
81,49,1.653061
136,76,1.789474
49,29,1.689655
50,32,1.562500
117,63,1.857143
81,50,1.620000
24,16,1.500000
25,15,1.666667
39,24,1.625000
21,13,1.615385
29,17,1.705882
148,77,1.922078
37,22,1.681818
8,6,1.333333
37,22,1.681818
42,27,1.555556
109,66,1.651515
26,18,1.444444
109,60,1.816667
17,11,1.545455
153,91,1.681319
17,10,1.700000
30,18,1.666667
51,30,1.700000
42,25,1.680000
99,56,1.767857
57,33,1.727273
19,12,1.583333
24,16,1.500000
41,25,1.640000
70,39,1.794872
64,40,1.600000
29,16,1.812500
279,145,1.924138
25,16,1.562500
35,21,1.666667
23,13,1.769231
20,13,1.538462
172,94,1.829787
245,116,2.112069
21,14,1.500000
31,20,1.550000
117,66,1.772727
140,74,1.891892
33,21,1.571429
46,26,1.769231
101,58,1.741379
22,16,1.375000
32,21,1.523810
47,25,1.880000
43,25,1.720000
31,19,1.631579
211,113,1.867257
23,16,1.437500
18,12,1.500000
30,20,1.500000
16,9,1.777778
231,125,1.848000
93,51,1.823529
26,15,1.733333
57,32,1.781250
23,17,1.352941
29,20,1.450000
31,20,1.550000
24,16,1.500000
25,18,1.388889
176,92,1.913043
33,19,1.736842
26,18,1.444444
15,10,1.500000
35,21,1.666667
65,40,1.625000
247,121,2.041322
163,86,1.895349
23,16,1.437500
37,24,1.541667
16,13,1.230769
33,20,1.650000
26,13,2.000000
62,38,1.631579
62,33,1.878788
320,165,1.939394
22,15,1.466667
33,19,1.736842
15,9,1.666667
76,43,1.767442
26,15,1.733333
113,63,1.793651
17,11,1.545455
84,48,1.750000
36,22,1.636364
21,13,1.615385
34,25,1.360000
16,10,1.600000
88,49,1.795918
473,223,2.121076
19,13,1.461538
16,11,1.454545
12,8,1.500000
639,304,2.101974
12,9,1.333333
26,18,1.444444
230,116,1.982759
17,11,1.545455
22,13,1.692308
25,16,1.562500
42,24,1.750000
68,38,1.789474
309,150,2.060000
18,11,1.636364
25,17,1.470588
45,28,1.607143
52,30,1.733333
25,15,1.666667
195,103,1.893204
19,12,1.583333
45,24,1.875000
23,13,1.769231
28,18,1.555556
243,126,1.928571
12,7,1.714286
27,18,1.500000
39,25,1.560000
26,17,1.529412
38,23,1.652174
21,12,1.750000
17,12,1.416667
32,18,1.777778
26,16,1.625000
315,155,2.032258
27,15,1.800000
627,273,2.296703
18,12,1.500000
13,8,1.625000
18,11,1.636364
137,84,1.630952
12,7,1.714286
16,11,1.454545
386,183,2.109290
22,13,1.692308
57,33,1.727273
60,33,1.818182
17,11,1.545455
64,36,1.777778
67,38,1.763158
35,20,1.750000
50,29,1.724138
172,94,1.829787
31,16,1.937500
42,25,1.680000
112,62,1.806452
35,21,1.666667
238,115,2.069565
34,20,1.700000
27,19,1.421053
24,15,1.600000
47,30,1.566667
16,10,1.600000
19,13,1.461538
55,30,1.833333
20,12,1.666667
27,18,1.500000
27,17,1.588235
47,28,1.678571
23,15,1.533333
339,158,2.145570
27,17,1.588235
76,42,1.809524
45,28,1.607143
33,21,1.571429
31,20,1.550000
34,22,1.545455
17,12,1.416667
20,12,1.666667
83,45,1.844444
60,38,1.578947
24,15,1.600000
213,104,2.048077
14,9,1.555556
30,20,1.500000
18,12,1.500000
17,11,1.545455
285,151,1.887417
26,15,1.733333
24,13,1.846154
46,28,1.642857
21,12,1.750000
31,20,1.550000
233,125,1.864000
60,35,1.714286
29,16,1.812500
17,11,1.545455
48,28,1.714286
19,12,1.583333
30,19,1.578947
433,209,2.071770
38,21,1.809524
33,22,1.500000
39,23,1.695652
25,16,1.562500
34,20,1.700000
91,50,1.820000
29,20,1.450000
168,86,1.953488
32,20,1.600000
597,272,2.194853
21,13,1.615385
26,14,1.857143
23,14,1.642857
17,11,1.545455
31,19,1.631579
22,12,1.833333
87,48,1.812500
31,20,1.550000
25,14,1.785714
27,16,1.687500
83,49,1.693878
58,36,1.611111
17,10,1.700000
13,9,1.444444
31,19,1.631579
24,16,1.500000
197,105,1.876190
62,38,1.631579
33,18,1.833333
389,192,2.026042
13,8,1.625000
138,69,2.000000
47,28,1.678571
307,153,2.006536
72,44,1.636364
39,26,1.500000
16,8,2.000000
37,23,1.608696
17,11,1.545455
28,18,1.555556
80,43,1.860465
21,13,1.615385
156,87,1.793103
12,7,1.714286
29,19,1.526316
78,45,1.733333
14,7,2.000000
11,7,1.571429
15,10,1.500000
22,12,1.833333
4,3,1.333333
49,27,1.814815
62,36,1.722222
137,68,2.014706
67,37,1.810811
30,18,1.666667
15,9,1.666667
52,30,1.733333
52,33,1.575758
209,114,1.833333
340,165,2.060606
90,52,1.730769
16,10,1.600000
653,306,2.133987
24,14,1.714286
39,23,1.695652
16,10,1.600000
24,15,1.600000
25,18,1.388889
10,6,1.666667
28,18,1.555556
80,44,1.818182
42,26,1.615385
108,59,1.830508
61,34,1.794118
38,24,1.583333
90,55,1.636364
159,80,1.987500
64,34,1.882353
27,17,1.588235
63,35,1.800000
10,6,1.666667
26,15,1.733333
32,18,1.777778
30,17,1.764706
205,104,1.971154
30,17,1.764706
110,62,1.774194
52,36,1.444444
60,34,1.764706
21,13,1.615385
13,9,1.444444
17,12,1.416667
27,19,1.421053
169,91,1.857143
46,26,1.769231
34,23,1.478261
27,16,1.687500
47,27,1.740741
15,9,1.666667
33,20,1.650000
12,7,1.714286
60,35,1.714286
40,26,1.538462
12,8,1.500000
40,25,1.600000
28,16,1.750000
50,33,1.515152
213,115,1.852174
32,20,1.600000
51,29,1.758621
16,10,1.600000
63,36,1.750000
39,21,1.857143
169,85,1.988235
12,7,1.714286
19,13,1.461538
34,22,1.545455
19,13,1.461538
25,14,1.785714
10,6,1.666667
116,61,1.901639
58,36,1.611111
122,70,1.742857
26,15,1.733333
32,20,1.600000
73,41,1.780488
142,76,1.868421
21,12,1.750000
757,333,2.273273
64,36,1.777778
31,19,1.631579
11,7,1.571429
31,20,1.550000
21,14,1.500000
101,56,1.803571
55,31,1.774194
78,48,1.625000
28,17,1.647059
19,12,1.583333
25,16,1.562500
58,34,1.705882
18,11,1.636364
21,13,1.615385
59,35,1.685714
163,83,1.963855
12,7,1.714286
62,37,1.675676
68,38,1.789474
13,8,1.625000
84,53,1.584906
27,16,1.687500
67,38,1.763158
17,12,1.416667
59,35,1.685714
83,49,1.693878
19,13,1.461538
17,10,1.700000
31,21,1.476190
36,21,1.714286
176,95,1.852632
54,30,1.800000
74,42,1.761905
32,19,1.684211
11,7,1.571429
46,26,1.769231
24,13,1.846154
28,16,1.750000
31,18,1.722222
33,23,1.434783
185,92,2.010870
28,18,1.555556
276,142,1.943662
33,21,1.571429
28,18,1.555556
16,10,1.600000
263,131,2.007634
132,73,1.808219
55,34,1.617647
270,141,1.914894
119,66,1.803030
25,16,1.562500
25,14,1.785714
67,39,1.717949
24,15,1.600000
20,14,1.428571
82,42,1.952381
372,179,2.078212
21,13,1.615385
401,192,2.088542
54,31,1.741935
180,91,1.978022
48,27,1.777778
46,29,1.586207
11,9,1.222222
60,35,1.714286
57,35,1.628571
130,66,1.969697
177,93,1.903226
24,14,1.714286
86,43,2.000000
34,22,1.545455
21,13,1.615385
19,12,1.583333
24,15,1.600000
43,22,1.954545
227,121,1.876033
20,13,1.538462
25,15,1.666667
18,12,1.500000
178,96,1.854167
14,9,1.555556
51,29,1.758621
596,269,2.215613
62,33,1.878788
36,21,1.714286
64,36,1.777778
16,9,1.777778
29,18,1.611111
47,26,1.807692
264,127,2.078740
40,24,1.666667
134,71,1.887324
16,10,1.600000
49,28,1.750000
369,199,1.854271
34,21,1.619048
202,98,2.061224
127,63,2.015873
25,15,1.666667
38,22,1.727273
19,11,1.727273
73,40,1.825000
50,28,1.785714
24,12,2.000000
22,13,1.692308
22,14,1.571429
13,8,1.625000
37,23,1.608696
51,30,1.700000
46,30,1.533333
80,43,1.860465
18,12,1.500000
31,18,1.722222
8,5,1.600000
153,79,1.936709
28,18,1.555556
12,7,1.714286
29,17,1.705882
205,103,1.990291
50,28,1.785714
48,28,1.714286
32,19,1.684211
19,10,1.900000
13,8,1.625000
99,55,1.800000
71,38,1.868421
159,83,1.915663
28,17,1.647059
73,45,1.622222
47,26,1.807692
16,10,1.600000
33,18,1.833333
105,57,1.842105
13,10,1.300000
14,9,1.555556
46,27,1.703704
199,111,1.792793
24,16,1.500000
24,15,1.600000
253,132,1.916667
16,10,1.600000
114,59,1.932203
142,75,1.893333
21,13,1.615385
21,14,1.500000
134,67,2.000000
85,49,1.734694
27,18,1.500000
349,157,2.222930
43,28,1.535714
16,11,1.454545
90,46,1.956522
97,50,1.940000
21,13,1.615385
80,52,1.538462
28,19,1.473684
42,25,1.680000
28,17,1.647059
29,16,1.812500
9,6,1.500000
19,10,1.900000
29,17,1.705882
38,24,1.583333
30,21,1.428571
204,108,1.888889
23,16,1.437500
31,18,1.722222
22,13,1.692308
39,26,1.500000
26,17,1.529412
25,13,1.923077
25,16,1.562500
29,19,1.526316
85,51,1.666667
22,14,1.571429
11,7,1.571429
168,87,1.931034
307,155,1.980645
21,13,1.615385
18,12,1.500000
56,31,1.806452
16,10,1.600000
20,14,1.428571
11,8,1.375000
19,11,1.727273
66,37,1.783784
24,15,1.600000
22,13,1.692308
19,12,1.583333
43,27,1.592593
65,35,1.857143
21,14,1.500000
12,8,1.500000
74,40,1.850000
19,11,1.727273
218,119,1.831933
22,15,1.466667
13,9,1.444444
58,35,1.657143
52,28,1.857143
150,84,1.785714
26,15,1.733333
24,15,1.600000
35,23,1.521739
15,10,1.500000
62,39,1.589744
22,14,1.571429
11,8,1.375000
202,103,1.961165
12,8,1.500000
39,24,1.625000
67,34,1.970588
28,15,1.866667
