sum_hyperedge_size,num_nodes,egonet overlapness
301,54,5.574074
213,32,6.656250
48,17,2.823529
9,8,1.125000
365,52,7.019231
36,18,2.000000
78,37,2.108108
394,62,6.354839
299,39,7.666667
122,28,4.357143
49,22,2.227273
584,68,8.588235
1136,41,27.707317
71,18,3.944444
94,20,4.700000
447,43,10.395349
169,39,4.333333
1089,65,16.753846
457,48,9.520833
646,42,15.380952
207,26,7.961538
222,36,6.166667
77,18,4.277778
1041,72,14.458333
350,33,10.606061
11,6,1.833333
18,9,2.000000
132,22,6.000000
61,21,2.904762
630,54,11.666667
1035,70,14.785714
15,9,1.666667
170,25,6.800000
221,41,5.390244
101,33,3.060606
75,27,2.777778
186,27,6.888889
443,40,11.075000
275,55,5.000000
347,48,7.229167
137,30,4.566667
337,42,8.023810
68,25,2.720000
109,30,3.633333
231,47,4.914894
276,54,5.111111
290,58,5.000000
164,38,4.315789
98,33,2.969697
104,31,3.354839
443,61,7.262295
245,41,5.975610
606,57,10.631579
876,57,15.368421
295,63,4.682540
401,85,4.717647
200,34,5.882353
225,39,5.769231
400,45,8.888889
160,34,4.705882
18,11,1.636364
54,23,2.347826
48,19,2.526316
43,21,2.047619
155,39,3.974359
1242,50,24.840000
273,46,5.934783
636,48,13.250000
554,51,10.862745
61,27,2.259259
25,17,1.470588
182,43,4.232558
180,31,5.806452
297,58,5.120690
310,42,7.380952
439,46,9.543478
295,40,7.375000
298,35,8.514286
406,56,7.250000
16,10,1.600000
315,55,5.727273
959,77,12.454545
101,30,3.366667
493,65,7.584615
379,42,9.023810
17,12,1.416667
43,14,3.071429
32,15,2.133333
72,14,5.142857
114,31,3.677419
454,39,11.641026
1229,56,21.946429
263,34,7.735294
618,66,9.363636
157,38,4.131579
802,61,13.147541
135,38,3.552632
202,29,6.965517
85,29,2.931034
190,24,7.916667
40,19,2.105263
132,34,3.882353
688,46,14.956522
215,35,6.142857
226,54,4.185185
355,39,9.102564
185,47,3.936170
326,43,7.581395
118,33,3.575758
3,3,1.000000
191,31,6.161290
325,35,9.285714
103,22,4.681818
79,21,3.761905
82,30,2.733333
181,45,4.022222
108,20,5.400000
146,28,5.214286
285,30,9.500000
1763,83,21.240964
31,17,1.823529
136,37,3.675676
29,14,2.071429
100,24,4.166667
161,32,5.031250
242,37,6.540541
137,34,4.029412
308,39,7.897436
93,36,2.583333
52,18,2.888889
66,24,2.750000
437,62,7.048387
207,47,4.404255
342,51,6.705882
193,46,4.195652
69,24,2.875000
25,11,2.272727
287,53,5.415094
235,40,5.875000
90,31,2.903226
84,26,3.230769
191,30,6.366667
508,55,9.236364
60,25,2.400000
60,26,2.307692
713,48,14.854167
110,25,4.400000
246,36,6.833333
137,35,3.914286
62,23,2.695652
104,27,3.851852
242,51,4.745098
192,47,4.085106
176,34,5.176471
140,37,3.783784
68,27,2.518519
212,39,5.435897
3,3,1.000000
167,44,3.795455
109,28,3.892857
72,26,2.769231
165,24,6.875000
359,44,8.159091
404,40,10.100000
98,31,3.161290
171,43,3.976744
18,11,1.636364
30,15,2.000000
45,17,2.647059
73,21,3.476190
62,18,3.444444
790,74,10.675676
131,26,5.038462
8,6,1.333333
80,23,3.478261
122,36,3.388889
181,39,4.641026
50,19,2.631579
111,31,3.580645
158,34,4.647059
391,72,5.430556
92,29,3.172414
47,22,2.136364
193,38,5.078947
77,25,3.080000
81,28,2.892857
208,31,6.709677
174,38,4.578947
133,47,2.829787
12,6,2.000000
414,66,6.272727
100,26,3.846154
36,18,2.000000
146,37,3.945946
283,49,5.775510
103,21,4.904762
140,35,4.000000
393,53,7.415094
16,10,1.600000
76,26,2.923077
38,12,3.166667
24,14,1.714286
33,13,2.538462
201,36,5.583333
88,22,4.000000
145,29,5.000000
540,59,9.152542
106,27,3.925926
248,45,5.511111
162,36,4.500000
33,15,2.200000
27,13,2.076923
117,28,4.178571
648,65,9.969231
73,31,2.354839
50,23,2.173913
63,17,3.705882
20,9,2.222222
35,16,2.187500
157,33,4.757576
127,34,3.735294
24,11,2.181818
4,4,1.000000
138,30,4.600000
14,8,1.750000
105,31,3.387097
120,30,4.000000
7,5,1.400000
45,17,2.647059
32,15,2.133333
30,14,2.142857
121,28,4.321429
73,27,2.703704
105,25,4.200000
297,45,6.600000
73,26,2.807692
149,34,4.382353
53,22,2.409091
140,39,3.589744
93,34,2.735294
282,40,7.050000
202,29,6.965517
135,34,3.970588
181,26,6.961538
5,4,1.250000
135,38,3.552632
69,26,2.653846
52,13,4.000000
592,54,10.962963
104,24,4.333333
38,15,2.533333
139,36,3.861111
74,29,2.551724
349,56,6.232143
73,21,3.476190
121,24,5.041667
6,5,1.200000
30,16,1.875000
13,9,1.444444
66,18,3.666667
353,52,6.788462
85,32,2.656250
76,20,3.800000
61,16,3.812500
339,55,6.163636
136,27,5.037037
131,33,3.969697
105,26,4.038462
63,23,2.739130
12,7,1.714286
183,27,6.777778
118,25,4.720000
136,39,3.487179
194,39,4.974359
98,24,4.083333
110,45,2.444444
22,14,1.571429
118,32,3.687500
157,43,3.651163
32,15,2.133333
38,13,2.923077
142,29,4.896552
60,24,2.500000
169,43,3.930233
286,50,5.720000
25,13,1.923077
31,14,2.214286
44,18,2.444444
106,25,4.240000
370,48,7.708333
124,28,4.428571
169,24,7.041667
43,17,2.529412
56,23,2.434783
28,15,1.866667
106,30,3.533333
40,20,2.000000
22,13,1.692308
77,27,2.851852
28,13,2.153846
11,5,2.200000
48,22,2.181818
35,16,2.187500
363,43,8.441860
41,22,1.863636
62,24,2.583333
159,41,3.878049
58,26,2.230769
305,37,8.243243
41,17,2.411765
348,35,9.942857
127,31,4.096774
31,17,1.823529
9,6,1.500000
137,27,5.074074
36,13,2.769231
66,25,2.640000
63,17,3.705882
130,28,4.642857
7,5,1.400000
40,15,2.666667
42,19,2.210526
26,10,2.600000
155,28,5.535714
25,11,2.272727
12,8,1.500000
22,10,2.200000
92,27,3.407407
56,20,2.800000
109,28,3.892857
40,19,2.105263
94,20,4.700000
36,16,2.250000
173,40,4.325000
85,27,3.148148
23,11,2.090909
136,34,4.000000
128,25,5.120000
4,4,1.000000
71,24,2.958333
223,48,4.645833
62,25,2.480000
29,18,1.611111
91,33,2.757576
202,47,4.297872
54,19,2.842105
104,24,4.333333
62,26,2.384615
59,28,2.107143
126,33,3.818182
35,20,1.750000
147,35,4.200000
92,27,3.407407
59,20,2.950000
47,14,3.357143
108,28,3.857143
19,13,1.461538
105,27,3.888889
120,37,3.243243
153,42,3.642857
39,15,2.600000
36,15,2.400000
113,34,3.323529
26,14,1.857143
27,15,1.800000
180,31,5.806452
259,37,7.000000
74,24,3.083333
88,28,3.142857
26,14,1.857143
208,37,5.621622
65,18,3.611111
11,9,1.222222
34,17,2.000000
128,21,6.095238
40,15,2.666667
55,19,2.894737
86,26,3.307692
136,31,4.387097
64,21,3.047619
79,26,3.038462
59,19,3.105263
46,20,2.300000
83,31,2.677419
46,19,2.421053
123,24,5.125000
58,17,3.411765
76,24,3.166667
58,23,2.521739
7,5,1.400000
29,12,2.416667
3,3,1.000000
76,25,3.040000
14,10,1.400000
56,25,2.240000
21,13,1.615385
82,32,2.562500
65,17,3.823529
61,25,2.440000
167,26,6.423077
72,17,4.235294
33,14,2.357143
39,20,1.950000
26,14,1.857143
218,30,7.266667
112,30,3.733333
36,15,2.400000
67,26,2.576923
23,8,2.875000
14,8,1.750000
43,20,2.150000
93,34,2.735294
35,13,2.692308
168,47,3.574468
35,12,2.916667
59,25,2.360000
24,10,2.400000
51,24,2.125000
20,12,1.666667
53,17,3.117647
46,23,2.000000
57,24,2.375000
18,6,3.000000
24,9,2.666667
68,22,3.090909
11,7,1.571429
88,24,3.666667
34,18,1.888889
79,26,3.038462
4,4,1.000000
39,14,2.785714
8,6,1.333333
82,19,4.315789
86,29,2.965517
14,10,1.400000
12,8,1.500000
55,20,2.750000
94,31,3.032258
60,20,3.000000
39,17,2.294118
41,23,1.782609
67,23,2.913043
41,13,3.153846
16,10,1.600000
23,12,1.916667
113,32,3.531250
48,22,2.181818
56,23,2.434783
94,22,4.272727
57,22,2.590909
48,20,2.400000
12,9,1.333333
137,37,3.702703
49,18,2.722222
41,19,2.157895
90,21,4.285714
30,17,1.764706
16,10,1.600000
119,28,4.250000
39,15,2.600000
19,9,2.111111
40,19,2.105263
41,20,2.050000
43,18,2.388889
6,5,1.200000
8,7,1.142857
60,20,3.000000
40,14,2.857143
4,4,1.000000
12,7,1.714286
18,10,1.800000
36,15,2.400000
11,6,1.833333
34,11,3.090909
6,4,1.500000
52,28,1.857143
102,22,4.636364
34,15,2.266667
50,15,3.333333
32,18,1.777778
16,11,1.454545
124,35,3.542857
46,25,1.840000
22,13,1.692308
28,14,2.000000
61,24,2.541667
186,47,3.957447
49,20,2.450000
4,4,1.000000
31,11,2.818182
10,8,1.250000
19,11,1.727273
26,9,2.888889
61,28,2.178571
72,27,2.666667
78,25,3.120000
22,16,1.375000
77,13,5.923077
19,12,1.583333
22,13,1.692308
49,21,2.333333
27,16,1.687500
21,7,3.000000
45,23,1.956522
27,13,2.076923
46,21,2.190476
27,17,1.588235
25,15,1.666667
57,20,2.850000
56,16,3.500000
15,10,1.500000
12,6,2.000000
36,20,1.800000
12,9,1.333333
28,10,2.800000
82,28,2.928571
28,17,1.647059
40,19,2.105263
41,19,2.157895
31,16,1.937500
58,25,2.320000
11,8,1.375000
29,13,2.230769
65,22,2.954545
31,15,2.066667
37,16,2.312500
16,9,1.777778
22,13,1.692308
18,10,1.800000
60,20,3.000000
12,10,1.200000
4,4,1.000000
42,15,2.800000
38,18,2.111111
7,4,1.750000
32,14,2.285714
61,20,3.050000
24,12,2.000000
11,9,1.222222
10,9,1.111111
9,8,1.125000
8,7,1.142857
34,16,2.125000
53,23,2.304348
8,7,1.142857
38,20,1.900000
46,18,2.555556
12,7,1.714286
18,12,1.500000
28,14,2.000000
49,21,2.333333
15,10,1.500000
12,7,1.714286
6,4,1.500000
24,10,2.400000
15,8,1.875000
31,14,2.214286
5,4,1.250000
19,11,1.727273
23,7,3.285714
21,9,2.333333
56,19,2.947368
5,5,1.000000
5,5,1.000000
70,17,4.117647
53,19,2.789474
63,22,2.863636
3,3,1.000000
13,9,1.444444
13,8,1.625000
45,20,2.250000
3,3,1.000000
36,22,1.636364
30,14,2.142857
8,6,1.333333
16,10,1.600000
28,10,2.800000
49,20,2.450000
13,6,2.166667
19,9,2.111111
18,10,1.800000
9,6,1.500000
11,6,1.833333
44,16,2.750000
14,9,1.555556
12,6,2.000000
23,14,1.642857
69,23,3.000000
4,4,1.000000
26,11,2.363636
13,9,1.444444
10,8,1.250000
27,14,1.928571
11,4,2.750000
24,12,2.000000
13,8,1.625000
6,4,1.500000
14,9,1.555556
7,6,1.166667
7,5,1.400000
25,10,2.500000
9,5,1.800000
3,3,1.000000
26,10,2.600000
16,8,2.000000
5,4,1.250000
13,7,1.857143
13,9,1.444444
7,6,1.166667
16,13,1.230769
21,14,1.500000
19,9,2.111111
10,6,1.666667
3,3,1.000000
22,10,2.200000
4,4,1.000000
12,8,1.500000
3,3,1.000000
13,10,1.300000
19,12,1.583333
32,13,2.461538
3,3,1.000000
20,13,1.538462
14,8,1.750000
4,4,1.000000
15,12,1.250000
3,3,1.000000
3,3,1.000000
13,8,1.625000
30,16,1.875000
3,3,1.000000
49,17,2.882353
9,8,1.125000
22,11,2.000000
26,13,2.000000
7,6,1.166667
6,5,1.200000
2,2,1.000000
16,10,1.600000
4,4,1.000000
11,8,1.375000
4,4,1.000000
4,4,1.000000
7,6,1.166667
3,3,1.000000
5,5,1.000000
5,4,1.250000
4,4,1.000000
3,3,1.000000
4,4,1.000000
9,8,1.125000
7,6,1.166667
5,5,1.000000
3,3,1.000000
6,4,1.500000
12,8,1.500000
4,4,1.000000
17,9,1.888889
4,4,1.000000
4,4,1.000000
5,5,1.000000
4,4,1.000000
6,5,1.200000
3,3,1.000000
8,5,1.600000
19,16,1.187500
8,7,1.142857
4,4,1.000000
11,9,1.222222
22,13,1.692308
3,3,1.000000
6,5,1.200000
8,7,1.142857
8,7,1.142857
2,2,1.000000
5,5,1.000000
4,4,1.000000
3,3,1.000000
10,9,1.111111
5,5,1.000000
8,6,1.333333
2,2,1.000000
3,3,1.000000
4,4,1.000000
