num_hes,num_nodes,egonet density
1558,616,2.529221
442,344,1.284884
2297,765,3.002614
986,474,2.080169
81,78,1.038462
565,318,1.776730
1090,472,2.309322
164,159,1.031447
314,207,1.516908
929,489,1.899796
294,199,1.477387
1137,443,2.566591
1021,547,1.866545
1871,663,2.822021
389,249,1.562249
758,362,2.093923
1160,486,2.386831
197,146,1.349315
38,36,1.055556
11,25,0.440000
189,156,1.211538
204,183,1.114754
22,37,0.594595
749,400,1.872500
38,46,0.826087
86,150,0.573333
655,355,1.845070
103,91,1.131868
200,138,1.449275
195,159,1.226415
871,448,1.944196
223,201,1.109453
42,64,0.656250
231,206,1.121359
10,16,0.625000
48,64,0.750000
1417,448,3.162946
1897,754,2.515915
739,275,2.687273
292,204,1.431373
1780,559,3.184258
127,88,1.443182
144,147,0.979592
216,177,1.220339
3633,833,4.361345
23,32,0.718750
81,107,0.757009
605,350,1.728571
2909,647,4.496136
359,268,1.339552
713,274,2.602190
1098,387,2.837209
73,96,0.760417
219,206,1.063107
898,482,1.863071
233,192,1.213542
75,119,0.630252
343,145,2.365517
732,441,1.659864
57,97,0.587629
57,67,0.850746
492,325,1.513846
103,91,1.131868
1457,435,3.349425
208,181,1.149171
1213,554,2.189531
68,82,0.829268
482,410,1.175610
521,246,2.117886
385,156,2.467949
474,248,1.911290
53,68,0.779412
295,263,1.121673
113,115,0.982609
1249,416,3.002404
1178,480,2.454167
73,64,1.140625
38,54,0.703704
4092,947,4.321014
280,195,1.435897
390,266,1.466165
60,78,0.769231
9,14,0.642857
54,56,0.964286
363,264,1.375000
207,181,1.143646
5790,1090,5.311927
162,168,0.964286
130,140,0.928571
977,429,2.277389
54,59,0.915254
368,208,1.769231
71,80,0.887500
1048,361,2.903047
174,114,1.526316
34,59,0.576271
12,28,0.428571
612,331,1.848943
447,283,1.579505
179,171,1.046784
520,331,1.570997
1070,488,2.192623
402,257,1.564202
1840,430,4.279070
1074,355,3.025352
913,506,1.804348
65,74,0.878378
4,12,0.333333
664,389,1.706941
4484,711,6.306610
101,108,0.935185
1294,421,3.073634
726,306,2.372549
141,141,1.000000
162,160,1.012500
266,173,1.537572
136,99,1.373737
258,159,1.622642
190,148,1.283784
356,160,2.225000
85,106,0.801887
40,50,0.800000
89,100,0.890000
92,105,0.876190
382,313,1.220447
13,23,0.565217
509,252,2.019841
555,314,1.767516
91,81,1.123457
99,116,0.853448
31,37,0.837838
122,106,1.150943
47,64,0.734375
121,119,1.016807
2,3,0.666667
23,27,0.851852
573,354,1.618644
29,33,0.878788
69,94,0.734043
97,79,1.227848
110,96,1.145833
156,147,1.061224
71,89,0.797753
182,176,1.034091
75,74,1.013514
354,305,1.160656
108,107,1.009346
35,49,0.714286
109,108,1.009259
15,25,0.600000
108,101,1.069307
9,22,0.409091
238,125,1.904000
626,276,2.268116
47,64,0.734375
351,148,2.371622
130,106,1.226415
460,279,1.648746
875,356,2.457865
400,226,1.769912
59,68,0.867647
1156,387,2.987080
1340,477,2.809224
57,84,0.678571
2442,1017,2.401180
694,342,2.029240
127,109,1.165138
1961,617,3.178282
98,113,0.867257
77,68,1.132353
226,129,1.751938
747,229,3.262009
2621,577,4.542461
33,48,0.687500
760,364,2.087912
654,400,1.635000
1304,602,2.166113
14,19,0.736842
475,329,1.443769
139,177,0.785311
276,176,1.568182
45,52,0.865385
52,69,0.753623
179,102,1.754902
350,260,1.346154
160,116,1.379310
35,36,0.972222
153,108,1.416667
277,200,1.385000
86,69,1.246377
271,235,1.153191
88,112,0.785714
912,507,1.798817
27,53,0.509434
102,100,1.020000
576,290,1.986207
706,332,2.126506
752,445,1.689888
123,131,0.938931
484,209,2.315789
414,224,1.848214
200,129,1.550388
226,226,1.000000
25,33,0.757576
20,28,0.714286
34,40,0.850000
32,35,0.914286
21,22,0.954545
49,61,0.803279
39,48,0.812500
75,88,0.852273
8,16,0.500000
31,58,0.534483
1686,392,4.301020
38,47,0.808511
145,132,1.098485
1475,620,2.379032
834,317,2.630915
30,42,0.714286
42,67,0.626866
1330,628,2.117834
161,181,0.889503
440,245,1.795918
40,48,0.833333
1764,522,3.379310
121,138,0.876812
52,58,0.896552
272,207,1.314010
168,156,1.076923
130,132,0.984848
1209,505,2.394059
29,50,0.580000
92,120,0.766667
48,71,0.676056
83,69,1.202899
125,129,0.968992
141,142,0.992958
74,78,0.948718
16,33,0.484848
1,3,0.333333
67,70,0.957143
107,111,0.963964
57,72,0.791667
44,57,0.771930
143,122,1.172131
110,80,1.375000
144,133,1.082707
13,16,0.812500
87,122,0.713115
93,130,0.715385
37,39,0.948718
130,130,1.000000
93,97,0.958763
34,42,0.809524
62,77,0.805195
52,65,0.800000
226,161,1.403727
487,274,1.777372
141,169,0.834320
39,57,0.684211
30,38,0.789474
11,25,0.440000
382,298,1.281879
157,131,1.198473
155,130,1.192308
1519,471,3.225053
1496,551,2.715064
16,22,0.727273
24,36,0.666667
87,109,0.798165
33,48,0.687500
55,72,0.763889
21,32,0.656250
23,33,0.696970
123,147,0.836735
6,8,0.750000
9,19,0.473684
77,91,0.846154
59,54,1.092593
52,65,0.800000
131,127,1.031496
70,82,0.853659
719,248,2.899194
205,226,0.907080
48,52,0.923077
98,96,1.020833
76,79,0.962025
113,88,1.284091
12,20,0.600000
40,35,1.142857
338,149,2.268456
4,8,0.500000
614,339,1.811209
171,155,1.103226
26,40,0.650000
97,73,1.328767
8,15,0.533333
296,277,1.068592
92,128,0.718750
246,259,0.949807
78,70,1.114286
124,92,1.347826
41,76,0.539474
2828,1052,2.688213
582,332,1.753012
88,113,0.778761
36,59,0.610169
156,134,1.164179
723,406,1.780788
20,31,0.645161
119,96,1.239583
516,281,1.836299
49,60,0.816667
52,74,0.702703
75,89,0.842697
27,35,0.771429
103,114,0.903509
14,27,0.518519
316,248,1.274194
761,426,1.786385
120,142,0.845070
80,88,0.909091
239,181,1.320442
192,161,1.192547
38,37,1.027027
49,50,0.980000
91,95,0.957895
20,24,0.833333
2,7,0.285714
227,186,1.220430
26,39,0.666667
8,20,0.400000
25,43,0.581395
36,48,0.750000
1122,359,3.125348
18,23,0.782609
96,78,1.230769
369,266,1.387218
19,39,0.487179
42,51,0.823529
141,125,1.128000
682,356,1.915730
858,256,3.351562
139,153,0.908497
124,152,0.815789
49,58,0.844828
9,20,0.450000
609,324,1.879630
68,57,1.192982
31,35,0.885714
27,49,0.551020
121,107,1.130841
212,181,1.171271
42,43,0.976744
72,64,1.125000
196,162,1.209877
201,161,1.248447
4,9,0.444444
35,42,0.833333
161,158,1.018987
177,177,1.000000
97,87,1.114943
59,81,0.728395
9,23,0.391304
83,91,0.912088
40,56,0.714286
148,184,0.804348
391,221,1.769231
89,87,1.022989
40,45,0.888889
14,24,0.583333
149,101,1.475248
1033,401,2.576060
52,58,0.896552
77,100,0.770000
31,41,0.756098
67,70,0.957143
349,245,1.424490
249,191,1.303665
23,42,0.547619
348,252,1.380952
220,205,1.073171
78,84,0.928571
9,16,0.562500
102,126,0.809524
78,72,1.083333
186,161,1.155280
87,96,0.906250
37,48,0.770833
72,86,0.837209
106,119,0.890756
42,64,0.656250
21,36,0.583333
69,74,0.932432
29,30,0.966667
371,275,1.349091
64,63,1.015873
61,103,0.592233
136,125,1.088000
406,191,2.125654
1354,468,2.893162
41,48,0.854167
336,238,1.411765
16,29,0.551724
9,21,0.428571
85,56,1.517857
17,27,0.629630
34,46,0.739130
131,93,1.408602
127,146,0.869863
105,116,0.905172
43,49,0.877551
195,132,1.477273
45,64,0.703125
21,41,0.512195
35,46,0.760870
41,68,0.602941
2,6,0.333333
211,204,1.034314
490,222,2.207207
138,133,1.037594
790,425,1.858824
78,90,0.866667
59,62,0.951613
179,159,1.125786
50,58,0.862069
64,71,0.901408
68,78,0.871795
59,63,0.936508
168,216,0.777778
109,106,1.028302
359,277,1.296029
439,212,2.070755
41,51,0.803922
19,33,0.575758
23,46,0.500000
55,64,0.859375
289,242,1.194215
311,194,1.603093
74,100,0.740000
49,74,0.662162
351,227,1.546256
192,118,1.627119
469,282,1.663121
178,238,0.747899
39,52,0.750000
30,44,0.681818
276,204,1.352941
25,35,0.714286
179,210,0.852381
4,9,0.444444
126,110,1.145455
5,13,0.384615
32,43,0.744186
1008,445,2.265169
38,61,0.622951
96,69,1.391304
86,85,1.011765
113,118,0.957627
30,40,0.750000
111,121,0.917355
107,107,1.000000
605,274,2.208029
15,30,0.500000
34,57,0.596491
10,19,0.526316
7,10,0.700000
165,94,1.755319
222,132,1.681818
28,28,1.000000
337,280,1.203571
19,28,0.678571
588,302,1.947020
48,67,0.716418
1488,465,3.200000
131,130,1.007692
222,222,1.000000
485,220,2.204545
46,85,0.541176
73,84,0.869048
58,60,0.966667
13,16,0.812500
587,301,1.950166
1275,333,3.828829
576,198,2.909091
21,36,0.583333
34,48,0.708333
125,142,0.880282
189,151,1.251656
74,105,0.704762
174,178,0.977528
168,136,1.235294
199,169,1.177515
61,55,1.109091
42,61,0.688525
109,152,0.717105
112,78,1.435897
314,217,1.447005
9,18,0.500000
16,24,0.666667
4,8,0.500000
46,58,0.793103
62,86,0.720930
67,84,0.797619
383,239,1.602510
154,118,1.305085
30,41,0.731707
22,41,0.536585
201,198,1.015152
260,208,1.250000
80,88,0.909091
181,178,1.016854
478,309,1.546926
26,42,0.619048
36,52,0.692308
790,347,2.276657
15,30,0.500000
22,31,0.709677
212,146,1.452055
264,140,1.885714
113,85,1.329412
329,207,1.589372
13,23,0.565217
147,141,1.042553
1,3,0.333333
7,10,0.700000
12,21,0.571429
852,329,2.589666
150,145,1.034483
164,115,1.426087
660,263,2.509506
6,11,0.545455
7,15,0.466667
115,146,0.787671
65,87,0.747126
12,19,0.631579
548,220,2.490909
13,27,0.481481
4,7,0.571429
786,253,3.106719
81,90,0.900000
36,52,0.692308
95,126,0.753968
25,34,0.735294
39,40,0.975000
430,245,1.755102
236,196,1.204082
2069,517,4.001934
85,76,1.118421
444,294,1.510204
127,125,1.016000
72,89,0.808989
30,47,0.638298
25,36,0.694444
59,66,0.893939
2,4,0.500000
204,130,1.569231
28,40,0.700000
25,29,0.862069
74,79,0.936709
74,81,0.913580
9,16,0.562500
2,5,0.400000
57,58,0.982759
57,80,0.712500
205,130,1.576923
27,39,0.692308
9,16,0.562500
206,158,1.303797
770,290,2.655172
77,73,1.054795
45,64,0.703125
285,191,1.492147
235,222,1.058559
182,117,1.555556
107,76,1.407895
32,38,0.842105
141,140,1.007143
176,192,0.916667
38,50,0.760000
244,202,1.207921
41,50,0.820000
112,115,0.973913
578,289,2.000000
167,135,1.237037
195,131,1.488550
87,99,0.878788
5,9,0.555556
86,83,1.036145
130,137,0.948905
93,90,1.033333
75,87,0.862069
211,180,1.172222
71,90,0.788889
39,60,0.650000
355,253,1.403162
222,186,1.193548
128,154,0.831169
671,348,1.928161
360,206,1.747573
5,9,0.555556
6,10,0.600000
73,74,0.986486
2,4,0.500000
27,62,0.435484
42,65,0.646154
510,318,1.603774
234,186,1.258065
9,20,0.450000
72,103,0.699029
25,36,0.694444
107,114,0.938596
17,38,0.447368
100,96,1.041667
42,61,0.688525
332,210,1.580952
2071,852,2.430751
9,15,0.600000
574,386,1.487047
3539,1129,3.134632
85,93,0.913978
34,52,0.653846
46,45,1.022222
11,16,0.687500
20,30,0.666667
6,16,0.375000
205,178,1.151685
6,10,0.600000
187,210,0.890476
78,79,0.987342
29,40,0.725000
65,81,0.802469
283,221,1.280543
170,125,1.360000
230,157,1.464968
5,9,0.555556
30,53,0.566038
55,90,0.611111
10,11,0.909091
31,42,0.738095
123,110,1.118182
22,36,0.611111
19,40,0.475000
65,57,1.140351
80,106,0.754717
73,73,1.000000
101,92,1.097826
159,154,1.032468
24,29,0.827586
50,57,0.877193
8,19,0.421053
5,10,0.500000
52,70,0.742857
72,70,1.028571
35,42,0.833333
52,62,0.838710
36,47,0.765957
13,21,0.619048
3,4,0.750000
12,20,0.600000
10,20,0.500000
11,19,0.578947
81,55,1.472727
50,61,0.819672
313,226,1.384956
6,10,0.600000
7,19,0.368421
39,54,0.722222
111,114,0.973684
20,33,0.606061
21,27,0.777778
39,48,0.812500
204,222,0.918919
13,23,0.565217
22,27,0.814815
135,128,1.054688
52,76,0.684211
52,53,0.981132
272,221,1.230769
15,22,0.681818
106,101,1.049505
52,62,0.838710
62,84,0.738095
358,216,1.657407
89,96,0.927083
117,120,0.975000
146,153,0.954248
119,103,1.155340
253,182,1.390110
84,87,0.965517
97,95,1.021053
43,58,0.741379
273,119,2.294118
104,118,0.881356
281,199,1.412060
50,57,0.877193
4,7,0.571429
177,128,1.382812
29,44,0.659091
63,62,1.016129
73,69,1.057971
76,74,1.027027
51,85,0.600000
96,90,1.066667
78,76,1.026316
50,59,0.847458
4,9,0.444444
77,98,0.785714
111,122,0.909836
37,58,0.637931
256,199,1.286432
45,62,0.725806
51,72,0.708333
22,40,0.550000
1660,349,4.756447
43,67,0.641791
137,117,1.170940
439,227,1.933921
34,48,0.708333
75,105,0.714286
5,11,0.454545
10,17,0.588235
871,324,2.688272
9,16,0.562500
17,26,0.653846
50,80,0.625000
25,43,0.581395
39,57,0.684211
69,81,0.851852
105,91,1.153846
270,163,1.656442
3,5,0.600000
209,140,1.492857
167,196,0.852041
32,54,0.592593
63,81,0.777778
9,16,0.562500
28,51,0.549020
123,104,1.182692
30,44,0.681818
230,135,1.703704
7,14,0.500000
137,143,0.958042
5,8,0.625000
55,68,0.808824
7,14,0.500000
56,67,0.835821
12,19,0.631579
32,35,0.914286
171,145,1.179310
79,85,0.929412
62,82,0.756098
23,37,0.621622
24,38,0.631579
31,27,1.148148
46,72,0.638889
117,119,0.983193
44,43,1.023256
51,60,0.850000
84,128,0.656250
5,8,0.625000
26,44,0.590909
143,89,1.606742
82,52,1.576923
4,9,0.444444
68,71,0.957746
9,15,0.600000
10,17,0.588235
136,78,1.743590
159,127,1.251969
7,14,0.500000
149,154,0.967532
243,120,2.025000
25,42,0.595238
36,38,0.947368
24,40,0.600000
6,11,0.545455
34,55,0.618182
13,23,0.565217
137,127,1.078740
4,8,0.500000
10,21,0.476190
135,152,0.888158
202,205,0.985366
216,146,1.479452
597,340,1.755882
20,33,0.606061
164,117,1.401709
20,26,0.769231
95,82,1.158537
15,23,0.652174
37,50,0.740000
90,95,0.947368
67,76,0.881579
84,85,0.988235
38,46,0.826087
149,109,1.366972
256,178,1.438202
179,132,1.356061
63,74,0.851351
15,24,0.625000
50,69,0.724638
23,34,0.676471
27,38,0.710526
11,14,0.785714
7,13,0.538462
154,169,0.911243
35,50,0.700000
27,41,0.658537
14,22,0.636364
121,126,0.960317
156,171,0.912281
14,24,0.583333
13,31,0.419355
25,37,0.675676
35,51,0.686275
146,118,1.237288
76,91,0.835165
192,152,1.263158
11,16,0.687500
7,15,0.466667
59,72,0.819444
16,33,0.484848
70,62,1.129032
321,259,1.239382
7,14,0.500000
14,19,0.736842
37,50,0.740000
31,54,0.574074
19,25,0.760000
14,26,0.538462
209,177,1.180791
77,64,1.203125
63,74,0.851351
9,23,0.391304
91,102,0.892157
64,58,1.103448
61,67,0.910448
439,267,1.644195
4,9,0.444444
80,66,1.212121
114,97,1.175258
38,65,0.584615
97,100,0.970000
86,101,0.851485
56,83,0.674699
14,21,0.666667
38,49,0.775510
62,78,0.794872
18,27,0.666667
3,8,0.375000
71,63,1.126984
45,64,0.703125
14,19,0.736842
10,21,0.476190
74,80,0.925000
9,18,0.500000
92,61,1.508197
4,10,0.400000
113,113,1.000000
5,11,0.454545
129,114,1.131579
48,65,0.738462
16,31,0.516129
48,51,0.941176
41,54,0.759259
22,31,0.709677
1,3,0.333333
9,15,0.600000
28,47,0.595745
252,139,1.812950
27,37,0.729730
61,82,0.743902
123,124,0.991935
2,4,0.500000
5,9,0.555556
21,38,0.552632
178,160,1.112500
95,61,1.557377
54,67,0.805970
91,93,0.978495
8,17,0.470588
30,32,0.937500
16,28,0.571429
19,29,0.655172
99,103,0.961165
18,32,0.562500
101,106,0.952830
45,42,1.071429
95,107,0.887850
21,39,0.538462
23,35,0.657143
44,51,0.862745
9,13,0.692308
97,102,0.950980
110,148,0.743243
115,92,1.250000
179,147,1.217687
52,75,0.693333
53,60,0.883333
202,182,1.109890
451,300,1.503333
58,101,0.574257
69,80,0.862500
64,55,1.163636
133,143,0.930070
100,110,0.909091
4,6,0.666667
47,64,0.734375
39,45,0.866667
29,44,0.659091
40,57,0.701754
19,39,0.487179
61,72,0.847222
139,171,0.812865
21,38,0.552632
197,166,1.186747
2,5,0.400000
64,79,0.810127
268,231,1.160173
124,151,0.821192
18,26,0.692308
70,76,0.921053
2,5,0.400000
40,65,0.615385
159,162,0.981481
57,56,1.017857
85,98,0.867347
20,28,0.714286
10,17,0.588235
47,81,0.580247
77,58,1.327586
11,18,0.611111
50,66,0.757576
24,34,0.705882
71,83,0.855422
97,102,0.950980
49,55,0.890909
94,101,0.930693
9,15,0.600000
7,13,0.538462
46,47,0.978723
9,15,0.600000
7,11,0.636364
103,94,1.095745
32,43,0.744186
14,25,0.560000
37,46,0.804348
572,272,2.102941
57,65,0.876923
13,17,0.764706
191,103,1.854369
57,84,0.678571
192,108,1.777778
10736,1812,5.924945
84,95,0.884211
82,113,0.725664
37,48,0.770833
204,187,1.090909
127,128,0.992188
36,59,0.610169
175,108,1.620370
18,19,0.947368
554,221,2.506787
50,69,0.724638
9,14,0.642857
31,40,0.775000
7,14,0.500000
225,204,1.102941
25,40,0.625000
2,3,0.666667
131,111,1.180180
22,30,0.733333
4,6,0.666667
7,15,0.466667
10,18,0.555556
14,19,0.736842
21,20,1.050000
16,20,0.800000
95,88,1.079545
3,7,0.428571
46,66,0.696970
106,131,0.809160
37,51,0.725490
168,108,1.555556
219,184,1.190217
38,48,0.791667
2,7,0.285714
100,125,0.800000
54,49,1.102041
141,162,0.870370
85,86,0.988372
25,40,0.625000
3,8,0.375000
13,23,0.565217
73,66,1.106061
56,80,0.700000
12,30,0.400000
369,208,1.774038
4,12,0.333333
22,37,0.594595
160,134,1.194030
41,57,0.719298
299,260,1.150000
63,64,0.984375
83,93,0.892473
72,100,0.720000
102,123,0.829268
22,45,0.488889
269,204,1.318627
126,134,0.940299
17,33,0.515152
5,8,0.625000
17,32,0.531250
3,9,0.333333
10,17,0.588235
12,16,0.750000
20,36,0.555556
252,218,1.155963
3,7,0.428571
25,25,1.000000
125,132,0.946970
73,97,0.752577
27,40,0.675000
74,101,0.732673
55,66,0.833333
60,79,0.759494
7,13,0.538462
12,22,0.545455
25,32,0.781250
67,83,0.807229
30,42,0.714286
7,13,0.538462
32,33,0.969697
4,5,0.800000
126,107,1.177570
3,10,0.300000
5,10,0.500000
58,53,1.094340
265,142,1.866197
42,83,0.506024
56,51,1.098039
40,44,0.909091
4,10,0.400000
325,226,1.438053
49,74,0.662162
28,51,0.549020
101,78,1.294872
1075,398,2.701005
16,19,0.842105
52,59,0.881356
38,65,0.584615
100,118,0.847458
312,214,1.457944
15,19,0.789474
42,57,0.736842
40,45,0.888889
53,71,0.746479
48,68,0.705882
6,14,0.428571
47,61,0.770492
38,50,0.760000
43,66,0.651515
128,113,1.132743
15,32,0.468750
166,145,1.144828
17,22,0.772727
12,19,0.631579
111,148,0.750000
180,156,1.153846
36,43,0.837209
251,156,1.608974
62,75,0.826667
124,92,1.347826
20,33,0.606061
129,116,1.112069
6,14,0.428571
147,111,1.324324
235,217,1.082949
114,117,0.974359
241,162,1.487654
28,30,0.933333
44,68,0.647059
73,77,0.948052
30,52,0.576923
16,24,0.666667
34,40,0.850000
114,123,0.926829
4,6,0.666667
31,45,0.688889
119,148,0.804054
88,85,1.035294
48,58,0.827586
15,21,0.714286
99,92,1.076087
19,25,0.760000
7,19,0.368421
108,141,0.765957
15,21,0.714286
61,66,0.924242
9,12,0.750000
65,117,0.555556
80,76,1.052632
26,38,0.684211
96,105,0.914286
73,87,0.839080
102,92,1.108696
81,79,1.025316
34,59,0.576271
71,116,0.612069
14,20,0.700000
605,327,1.850153
42,41,1.024390
42,39,1.076923
4,8,0.500000
266,122,2.180328
34,56,0.607143
16,29,0.551724
45,64,0.703125
26,45,0.577778
16,34,0.470588
185,164,1.128049
14,27,0.518519
27,39,0.692308
126,117,1.076923
5,6,0.833333
15,23,0.652174
87,83,1.048193
128,146,0.876712
77,77,1.000000
100,91,1.098901
17,30,0.566667
43,59,0.728814
264,182,1.450549
210,186,1.129032
81,105,0.771429
76,75,1.013333
462,179,2.581006
50,61,0.819672
6,13,0.461538
340,208,1.634615
50,53,0.943396
184,118,1.559322
72,103,0.699029
6,14,0.428571
154,137,1.124088
667,255,2.615686
7,16,0.437500
767,256,2.996094
24,28,0.857143
34,38,0.894737
35,50,0.700000
58,81,0.716049
18,24,0.750000
2,5,0.400000
47,59,0.796610
64,58,1.103448
17,32,0.531250
21,32,0.656250
106,107,0.990654
297,276,1.076087
2,3,0.666667
4,8,0.500000
7,14,0.500000
81,99,0.818182
87,73,1.191781
23,38,0.605263
8,12,0.666667
19,26,0.730769
77,78,0.987179
179,163,1.098160
54,45,1.200000
2,5,0.400000
22,37,0.594595
26,28,0.928571
23,23,1.000000
40,64,0.625000
47,44,1.068182
37,52,0.711538
5,11,0.454545
105,91,1.153846
26,39,0.666667
35,59,0.593220
21,27,0.777778
111,129,0.860465
2,7,0.285714
8,13,0.615385
58,66,0.878788
4,8,0.500000
57,45,1.266667
50,70,0.714286
195,173,1.127168
28,39,0.717949
73,77,0.948052
64,63,1.015873
16,12,1.333333
2876,1076,2.672862
15,34,0.441176
658,284,2.316901
9,14,0.642857
35,58,0.603448
26,33,0.787879
184,144,1.277778
50,64,0.781250
26,49,0.530612
14,26,0.538462
30,38,0.789474
24,52,0.461538
81,70,1.157143
92,87,1.057471
122,106,1.150943
8,14,0.571429
14,21,0.666667
7,8,0.875000
21,41,0.512195
31,30,1.033333
5,11,0.454545
138,104,1.326923
65,70,0.928571
6,8,0.750000
7,14,0.500000
20,28,0.714286
13,23,0.565217
107,134,0.798507
16,28,0.571429
4,6,0.666667
15,26,0.576923
34,35,0.971429
68,94,0.723404
18,25,0.720000
21,42,0.500000
247,142,1.739437
8,8,1.000000
42,61,0.688525
16,25,0.640000
126,107,1.177570
38,39,0.974359
35,50,0.700000
19,38,0.500000
34,54,0.629630
5,8,0.625000
334,296,1.128378
104,93,1.118280
34,55,0.618182
53,86,0.616279
81,87,0.931034
31,50,0.620000
346,167,2.071856
27,42,0.642857
37,54,0.685185
114,104,1.096154
7,13,0.538462
18,37,0.486486
3,8,0.375000
19,22,0.863636
173,209,0.827751
55,47,1.170213
84,84,1.000000
23,39,0.589744
12,20,0.600000
14,21,0.666667
78,104,0.750000
113,99,1.141414
6,8,0.750000
66,104,0.634615
20,32,0.625000
15,23,0.652174
7,13,0.538462
5,9,0.555556
72,92,0.782609
6,14,0.428571
4,7,0.571429
25,39,0.641026
150,139,1.079137
6,14,0.428571
4,6,0.666667
292,263,1.110266
36,42,0.857143
96,68,1.411765
20,39,0.512821
56,58,0.965517
31,37,0.837838
83,81,1.024691
2,5,0.400000
36,41,0.878049
6,11,0.545455
5,9,0.555556
96,89,1.078652
47,69,0.681159
39,47,0.829787
20,21,0.952381
29,33,0.878788
81,75,1.080000
14,28,0.500000
30,49,0.612245
10,21,0.476190
40,59,0.677966
44,55,0.800000
38,55,0.690909
4,9,0.444444
12,27,0.444444
20,26,0.769231
7,13,0.538462
11,17,0.647059
29,45,0.644444
453,217,2.087558
7,18,0.388889
48,56,0.857143
6,12,0.500000
44,70,0.628571
12,15,0.800000
65,76,0.855263
9,21,0.428571
8,18,0.444444
93,92,1.010870
59,56,1.053571
4,9,0.444444
86,76,1.131579
20,29,0.689655
17,23,0.739130
209,112,1.866071
11,17,0.647059
59,60,0.983333
4,12,0.333333
83,80,1.037500
5,8,0.625000
4,9,0.444444
5,9,0.555556
11,22,0.500000
38,68,0.558824
4,6,0.666667
24,33,0.727273
26,33,0.787879
16,22,0.727273
30,39,0.769231
299,159,1.880503
9,13,0.692308
87,92,0.945652
42,66,0.636364
73,72,1.013889
4,5,0.800000
18,27,0.666667
41,55,0.745455
30,46,0.652174
3,7,0.428571
17,23,0.739130
4,11,0.363636
61,68,0.897059
24,43,0.558140
30,41,0.731707
15,22,0.681818
10,18,0.555556
7,15,0.466667
