sum_hyperedge_size,num_nodes,egonet overlapness
522,159,3.283019
59,32,1.843750
70,27,2.592593
5443,616,8.836039
1580,344,4.593023
8384,765,10.959477
3732,474,7.873418
275,78,3.525641
1949,318,6.128931
4195,472,8.887712
567,159,3.566038
1093,207,5.280193
3390,489,6.932515
1133,199,5.693467
4176,443,9.426637
3842,547,7.023766
6649,663,10.028658
1421,249,5.706827
2784,362,7.690608
4172,486,8.584362
700,146,4.794521
139,36,3.861111
40,25,1.600000
683,156,4.378205
689,183,3.765027
71,37,1.918919
2630,400,6.575000
130,46,2.826087
305,150,2.033333
2418,355,6.811268
389,91,4.274725
771,138,5.586957
632,159,3.974843
2950,448,6.584821
739,201,3.676617
146,64,2.281250
743,206,3.606796
28,16,1.750000
149,64,2.328125
5621,448,12.546875
6912,754,9.167109
2696,275,9.803636
979,204,4.799020
6601,559,11.808587
462,88,5.250000
483,147,3.285714
786,177,4.440678
14089,833,16.913565
81,32,2.531250
277,107,2.588785
1928,350,5.508571
11345,647,17.534776
1255,268,4.682836
2748,274,10.029197
4173,387,10.782946
259,96,2.697917
784,206,3.805825
3301,482,6.848548
756,192,3.937500
270,119,2.268908
1304,145,8.993103
2558,441,5.800454
195,97,2.010309
172,67,2.567164
1729,325,5.320000
361,91,3.967033
5794,435,13.319540
679,181,3.751381
4383,554,7.911552
232,82,2.829268
1675,410,4.085366
2035,246,8.272358
1472,156,9.435897
1766,248,7.120968
166,68,2.441176
1013,263,3.851711
353,115,3.069565
4754,416,11.427885
4281,480,8.918750
272,64,4.250000
128,54,2.370370
15072,947,15.915523
988,195,5.066667
1390,266,5.225564
217,78,2.782051
32,14,2.285714
187,56,3.339286
1336,264,5.060606
704,181,3.889503
22106,1090,20.280734
567,168,3.375000
417,140,2.978571
3531,429,8.230769
168,59,2.847458
1337,208,6.427885
219,80,2.737500
4354,361,12.060942
614,114,5.385965
120,59,2.033898
48,28,1.714286
2193,331,6.625378
1547,283,5.466431
655,171,3.830409
1845,331,5.574018
3886,488,7.963115
1394,257,5.424125
7256,430,16.874419
4142,355,11.667606
3232,506,6.387352
237,74,3.202703
15,12,1.250000
2493,389,6.408740
17717,711,24.918425
369,108,3.416667
4925,421,11.698337
2760,306,9.019608
522,141,3.702128
510,160,3.187500
902,173,5.213873
481,99,4.858586
1010,159,6.352201
734,148,4.959459
1362,160,8.512500
305,106,2.877358
131,50,2.620000
289,100,2.890000
296,105,2.819048
1308,313,4.178914
44,23,1.913043
1865,252,7.400794
1920,314,6.114650
346,81,4.271605
318,116,2.741379
105,37,2.837838
437,106,4.122642
158,64,2.468750
405,119,3.403361
4,3,1.333333
77,27,2.851852
1938,354,5.474576
91,33,2.757576
245,94,2.606383
340,79,4.303797
376,96,3.916667
561,147,3.816327
232,89,2.606742
646,176,3.670455
261,74,3.527027
1213,305,3.977049
371,107,3.467290
125,49,2.551020
368,108,3.407407
51,25,2.040000
368,101,3.643564
34,22,1.545455
944,125,7.552000
2380,276,8.623188
165,64,2.578125
1306,148,8.824324
452,106,4.264151
1760,279,6.308244
3171,356,8.907303
1494,226,6.610619
217,68,3.191176
4286,387,11.074935
5356,477,11.228512
190,84,2.261905
8877,1017,8.728614
2553,342,7.464912
472,109,4.330275
7325,617,11.871961
359,113,3.176991
275,68,4.044118
814,129,6.310078
2946,229,12.864629
10787,577,18.694974
118,48,2.458333
2881,364,7.914835
2345,400,5.862500
4491,602,7.460133
47,19,2.473684
1733,329,5.267477
447,177,2.525424
986,176,5.602273
152,52,2.923077
214,69,3.101449
643,102,6.303922
1211,260,4.657692
601,116,5.181034
113,36,3.138889
586,108,5.425926
998,200,4.990000
315,69,4.565217
1019,235,4.336170
296,112,2.642857
3179,507,6.270217
93,53,1.754717
324,100,3.240000
2064,290,7.117241
2551,332,7.683735
2459,445,5.525843
438,131,3.343511
1869,209,8.942584
1476,224,6.589286
719,129,5.573643
765,226,3.384956
80,33,2.424242
68,28,2.428571
113,40,2.825000
107,35,3.057143
54,22,2.454545
175,61,2.868852
118,48,2.458333
238,88,2.704545
24,16,1.500000
113,58,1.948276
6835,392,17.436224
118,47,2.510638
507,132,3.840909
5698,620,9.190323
3259,317,10.280757
101,42,2.404762
135,67,2.014925
4688,628,7.464968
531,181,2.933702
1719,245,7.016327
140,48,2.916667
6687,522,12.810345
424,138,3.072464
191,58,3.293103
901,207,4.352657
646,156,4.141026
493,132,3.734848
4517,505,8.944554
101,50,2.020000
334,120,2.783333
170,71,2.394366
270,69,3.913043
422,129,3.271318
526,142,3.704225
288,78,3.692308
65,33,1.969697
3,3,1.000000
228,70,3.257143
385,111,3.468468
182,72,2.527778
147,57,2.578947
497,122,4.073770
420,80,5.250000
539,133,4.052632
40,16,2.500000
301,122,2.467213
323,130,2.484615
144,39,3.692308
475,130,3.653846
298,97,3.072165
118,42,2.809524
215,77,2.792208
174,65,2.676923
908,161,5.639752
1786,274,6.518248
488,169,2.887574
125,57,2.192982
97,38,2.552632
41,25,1.640000
1278,298,4.288591
561,131,4.282443
615,130,4.730769
5977,471,12.690021
5467,551,9.921960
43,22,1.954545
88,36,2.444444
274,109,2.513761
120,48,2.500000
184,72,2.555556
67,32,2.093750
60,33,1.818182
429,147,2.918367
17,8,2.125000
29,19,1.526316
264,91,2.901099
198,54,3.666667
181,65,2.784615
424,127,3.338583
235,82,2.865854
2772,248,11.177419
750,226,3.318584
164,52,3.153846
353,96,3.677083
266,79,3.367089
433,88,4.920455
43,20,2.150000
162,35,4.628571
1378,149,9.248322
12,8,1.500000
2155,339,6.356932
547,155,3.529032
83,40,2.075000
344,73,4.712329
22,15,1.466667
1054,277,3.805054
313,128,2.445312
840,259,3.243243
267,70,3.814286
423,92,4.597826
149,76,1.960526
10561,1052,10.038973
2246,332,6.765060
290,113,2.566372
113,59,1.915254
554,134,4.134328
2640,406,6.502463
64,31,2.064516
442,96,4.604167
1816,281,6.462633
172,60,2.866667
182,74,2.459459
256,89,2.876404
86,35,2.457143
347,114,3.043860
51,27,1.888889
1062,248,4.282258
2723,426,6.392019
421,142,2.964789
287,88,3.261364
833,181,4.602210
651,161,4.043478
143,37,3.864865
157,50,3.140000
317,95,3.336842
64,24,2.666667
8,7,1.142857
818,186,4.397849
93,39,2.384615
32,20,1.600000
93,43,2.162791
118,48,2.458333
4426,359,12.328691
62,23,2.695652
379,78,4.858974
1309,266,4.921053
74,39,1.897436
144,51,2.823529
499,125,3.992000
2468,356,6.932584
3253,256,12.707031
465,153,3.039216
445,152,2.927632
156,58,2.689655
36,20,1.800000
2190,324,6.759259
213,57,3.736842
126,35,3.600000
85,49,1.734694
422,107,3.943925
711,181,3.928177
152,43,3.534884
255,64,3.984375
633,162,3.907407
666,161,4.136646
13,9,1.444444
124,42,2.952381
541,158,3.424051
624,177,3.525424
327,87,3.758621
208,81,2.567901
34,23,1.478261
271,91,2.978022
131,56,2.339286
491,184,2.668478
1478,221,6.687783
280,87,3.218391
151,45,3.355556
42,24,1.750000
565,101,5.594059
3746,401,9.341646
179,58,3.086207
262,100,2.620000
103,41,2.512195
212,70,3.028571
1263,245,5.155102
825,191,4.319372
88,42,2.095238
1189,252,4.718254
736,205,3.590244
280,84,3.333333
29,16,1.812500
349,126,2.769841
281,72,3.902778
631,161,3.919255
319,96,3.322917
116,48,2.416667
253,86,2.941860
340,119,2.857143
141,64,2.203125
69,36,1.916667
218,74,2.945946
96,30,3.200000
1275,275,4.636364
197,63,3.126984
202,103,1.961165
486,125,3.888000
1581,191,8.277487
5238,468,11.192308
131,48,2.729167
1193,238,5.012605
55,29,1.896552
34,21,1.619048
307,56,5.482143
48,27,1.777778
105,46,2.282609
489,93,5.258065
427,146,2.924658
344,116,2.965517
157,49,3.204082
791,132,5.992424
152,64,2.375000
78,41,1.902439
115,46,2.500000
147,68,2.161765
7,6,1.166667
742,204,3.637255
2020,222,9.099099
464,133,3.488722
2863,425,6.736471
311,90,3.455556
192,62,3.096774
668,159,4.201258
178,58,3.068966
201,71,2.830986
209,78,2.679487
198,63,3.142857
591,216,2.736111
392,106,3.698113
1261,277,4.552347
1728,212,8.150943
156,51,3.058824
69,33,2.090909
91,46,1.978261
181,64,2.828125
1029,242,4.252066
1134,194,5.845361
288,100,2.880000
171,74,2.310811
1396,227,6.149780
757,118,6.415254
1583,282,5.613475
647,238,2.718487
136,52,2.615385
98,44,2.227273
979,204,4.799020
92,35,2.628571
609,210,2.900000
12,9,1.333333
381,110,3.463636
17,13,1.307692
96,43,2.232558
3739,445,8.402247
126,61,2.065574
320,69,4.637681
279,85,3.282353
399,118,3.381356
115,40,2.875000
396,121,3.272727
421,107,3.934579
2334,274,8.518248
62,30,2.066667
123,57,2.157895
32,19,1.684211
21,10,2.100000
665,94,7.074468
863,132,6.537879
100,28,3.571429
1173,280,4.189286
63,28,2.250000
2133,302,7.062914
170,67,2.537313
5851,465,12.582796
457,130,3.515385
785,222,3.536036
1715,220,7.795455
160,85,1.882353
273,84,3.250000
167,60,2.783333
41,16,2.562500
2163,301,7.186047
4843,333,14.543544
2412,198,12.181818
69,36,1.916667
114,48,2.375000
421,142,2.964789
623,151,4.125828
260,105,2.476190
562,178,3.157303
555,136,4.080882
714,169,4.224852
235,55,4.272727
151,61,2.475410
390,152,2.565789
438,78,5.615385
1113,217,5.129032
39,18,2.166667
54,24,2.250000
12,8,1.500000
169,58,2.913793
245,86,2.848837
218,84,2.595238
1314,239,5.497908
556,118,4.711864
102,41,2.487805
79,41,1.926829
691,198,3.489899
980,208,4.711538
303,88,3.443182
639,178,3.589888
1771,309,5.731392
82,42,1.952381
142,52,2.730769
3077,347,8.867435
59,30,1.966667
79,31,2.548387
785,146,5.376712
1086,140,7.757143
427,85,5.023529
1255,207,6.062802
43,23,1.869565
554,141,3.929078
3,3,1.000000
17,10,1.700000
40,21,1.904762
3264,329,9.920973
541,145,3.731034
604,115,5.252174
2529,263,9.615970
16,11,1.454545
21,15,1.400000
377,146,2.582192
221,87,2.540230
46,19,2.421053
2220,220,10.090909
49,27,1.814815
10,7,1.428571
3135,253,12.391304
285,90,3.166667
126,52,2.423077
338,126,2.682540
93,34,2.735294
148,40,3.700000
1550,245,6.326531
898,196,4.581633
7948,517,15.373308
287,76,3.776316
1627,294,5.534014
460,125,3.680000
258,89,2.898876
94,47,2.000000
76,36,2.111111
189,66,2.863636
5,4,1.250000
709,130,5.453846
95,40,2.375000
91,29,3.137931
262,79,3.316456
264,81,3.259259
27,16,1.687500
6,5,1.200000
199,58,3.431034
228,80,2.850000
793,130,6.100000
94,39,2.410256
33,16,2.062500
774,158,4.898734
3290,290,11.344828
246,73,3.369863
152,64,2.375000
1063,191,5.565445
870,222,3.918919
725,117,6.196581
368,76,4.842105
99,38,2.605263
589,140,4.207143
661,192,3.442708
152,50,3.040000
844,202,4.178218
146,50,2.920000
403,115,3.504348
2232,289,7.723183
597,135,4.422222
688,131,5.251908
300,99,3.030303
17,9,1.888889
273,83,3.289157
488,137,3.562044
348,90,3.866667
252,87,2.896552
791,180,4.394444
251,90,2.788889
126,60,2.100000
1299,253,5.134387
772,186,4.150538
464,154,3.012987
2530,348,7.270115
1404,206,6.815534
15,9,1.666667
18,10,1.800000
235,74,3.175676
7,4,1.750000
98,62,1.580645
154,65,2.369231
1857,318,5.839623
832,186,4.473118
32,20,1.600000
256,103,2.485437
84,36,2.333333
340,114,2.982456
67,38,1.763158
312,96,3.250000
135,61,2.213115
1164,210,5.542857
7194,852,8.443662
27,15,1.800000
1906,386,4.937824
12582,1129,11.144376
284,93,3.053763
124,52,2.384615
155,45,3.444444
32,16,2.000000
65,30,2.166667
22,16,1.375000
714,178,4.011236
18,10,1.800000
665,210,3.166667
257,79,3.253165
94,40,2.350000
244,81,3.012346
1005,221,4.547511
634,125,5.072000
940,157,5.987261
15,9,1.666667
103,53,1.943396
205,90,2.277778
29,11,2.636364
92,42,2.190476
413,110,3.754545
81,36,2.250000
64,40,1.600000
271,57,4.754386
272,106,2.566038
271,73,3.712329
335,92,3.641304
582,154,3.779221
78,29,2.689655
158,57,2.771930
29,19,1.526316
15,10,1.500000
202,70,2.885714
235,70,3.357143
116,42,2.761905
168,62,2.709677
121,47,2.574468
44,21,2.095238
8,4,2.000000
38,20,1.900000
38,20,1.900000
40,19,2.105263
289,55,5.254545
191,61,3.131148
1096,226,4.849558
18,10,1.800000
27,19,1.421053
132,54,2.444444
377,114,3.307018
74,33,2.242424
56,27,2.074074
119,48,2.479167
723,222,3.256757
45,23,1.956522
73,27,2.703704
463,128,3.617188
185,76,2.434211
177,53,3.339623
951,221,4.303167
42,22,1.909091
409,101,4.049505
174,62,2.806452
199,84,2.369048
1302,216,6.027778
322,96,3.354167
415,120,3.458333
532,153,3.477124
427,103,4.145631
947,182,5.203297
294,87,3.379310
358,95,3.768421
156,58,2.689655
1105,119,9.285714
352,118,2.983051
1003,199,5.040201
178,57,3.122807
10,7,1.428571
667,128,5.210938
113,44,2.568182
236,62,3.806452
224,69,3.246377
271,74,3.662162
165,85,1.941176
342,90,3.800000
287,76,3.776316
159,59,2.694915
12,9,1.333333
264,98,2.693878
406,122,3.327869
129,58,2.224138
873,199,4.386935
138,62,2.225806
174,72,2.416667
72,40,1.800000
6963,349,19.951289
168,67,2.507463
521,117,4.452991
1633,227,7.193833
108,48,2.250000
236,105,2.247619
18,11,1.636364
32,17,1.882353
3334,324,10.290123
39,16,2.437500
65,26,2.500000
188,80,2.350000
91,43,2.116279
143,57,2.508772
263,81,3.246914
366,91,4.021978
1035,163,6.349693
9,5,1.800000
757,140,5.407143
585,196,2.984694
120,54,2.222222
200,81,2.469136
25,16,1.562500
92,51,1.803922
430,104,4.134615
106,44,2.409091
911,135,6.748148
20,14,1.428571
490,143,3.426573
14,8,1.750000
163,68,2.397059
24,14,1.714286
199,67,2.970149
37,19,1.947368
110,35,3.142857
616,145,4.248276
262,85,3.082353
217,82,2.646341
67,37,1.810811
80,38,2.105263
129,27,4.777778
169,72,2.347222
420,119,3.529412
161,43,3.744186
184,60,3.066667
269,128,2.101562
14,8,1.750000
84,44,1.909091
525,89,5.898876
332,52,6.384615
12,9,1.333333
222,71,3.126761
30,15,2.000000
30,17,1.764706
534,78,6.846154
612,127,4.818898
23,14,1.642857
499,154,3.240260
940,120,7.833333
86,42,2.047619
119,38,3.131579
78,40,1.950000
18,11,1.636364
110,55,2.000000
45,23,1.956522
487,127,3.834646
13,8,1.625000
36,21,1.714286
474,152,3.118421
740,205,3.609756
770,146,5.273973
2040,340,6.000000
66,33,2.000000
587,117,5.017094
60,26,2.307692
324,82,3.951220
50,23,2.173913
139,50,2.780000
312,95,3.284211
215,76,2.828947
283,85,3.329412
115,46,2.500000
546,109,5.009174
954,178,5.359551
652,132,4.939394
231,74,3.121622
49,24,2.041667
160,69,2.318841
84,34,2.470588
83,38,2.184211
30,14,2.142857
23,13,1.769231
553,169,3.272189
112,50,2.240000
101,41,2.463415
51,22,2.318182
442,126,3.507937
595,171,3.479532
45,24,1.875000
52,31,1.677419
88,37,2.378378
111,51,2.176471
503,118,4.262712
252,91,2.769231
747,152,4.914474
31,16,1.937500
25,15,1.666667
196,72,2.722222
51,33,1.545455
267,62,4.306452
1198,259,4.625483
24,14,1.714286
41,19,2.157895
116,50,2.320000
107,54,1.981481
51,25,2.040000
52,26,2.000000
758,177,4.282486
309,64,4.828125
245,74,3.310811
31,23,1.347826
304,102,2.980392
235,58,4.051724
191,67,2.850746
1605,267,6.011236
12,9,1.333333
285,66,4.318182
424,97,4.371134
131,65,2.015385
312,100,3.120000
314,101,3.108911
198,83,2.385542
37,21,1.761905
114,49,2.326531
216,78,2.769231
66,27,2.444444
10,8,1.250000
243,63,3.857143
161,64,2.515625
42,19,2.210526
32,21,1.523810
255,80,3.187500
29,18,1.611111
356,61,5.836066
13,10,1.300000
403,113,3.566372
16,11,1.454545
425,114,3.728070
175,65,2.692308
62,31,2.000000
167,51,3.274510
153,54,2.833333
68,31,2.193548
3,3,1.000000
28,15,1.866667
85,47,1.808511
983,139,7.071942
100,37,2.702703
237,82,2.890244
441,124,3.556452
6,4,1.500000
15,9,1.666667
68,38,1.789474
630,160,3.937500
351,61,5.754098
209,67,3.119403
321,93,3.451613
29,17,1.705882
105,32,3.281250
52,28,1.857143
63,29,2.172414
352,103,3.417476
58,32,1.812500
354,106,3.339623
145,42,3.452381
320,107,2.990654
71,39,1.820513
85,35,2.428571
163,51,3.196078
23,13,1.769231
336,102,3.294118
372,148,2.513514
402,92,4.369565
632,147,4.299320
180,75,2.400000
194,60,3.233333
753,182,4.137363
1719,300,5.730000
216,101,2.138614
231,80,2.887500
214,55,3.890909
477,143,3.335664
347,110,3.154545
12,6,2.000000
154,64,2.406250
133,45,2.955556
109,44,2.477273
129,57,2.263158
61,39,1.564103
206,72,2.861111
513,171,3.000000
82,38,2.157895
675,166,4.066265
6,5,1.200000
222,79,2.810127
893,231,3.865801
430,151,2.847682
59,26,2.269231
278,76,3.657895
8,5,1.600000
150,65,2.307692
548,162,3.382716
213,56,3.803571
301,98,3.071429
69,28,2.464286
32,17,1.882353
167,81,2.061728
293,58,5.051724
43,18,2.388889
168,66,2.545455
81,34,2.382353
234,83,2.819277
364,102,3.568627
168,55,3.054545
313,101,3.099010
30,15,2.000000
28,13,2.153846
151,47,3.212766
25,15,1.666667
24,11,2.181818
340,94,3.617021
113,43,2.627907
47,25,1.880000
127,46,2.760870
2108,272,7.750000
186,65,2.861538
37,17,2.176471
775,103,7.524272
187,84,2.226190
721,108,6.675926
40040,1812,22.097130
262,95,2.757895
308,113,2.725664
128,48,2.666667
698,187,3.732620
449,128,3.507812
124,59,2.101695
650,108,6.018519
65,19,3.421053
2270,221,10.271493
197,69,2.855072
29,14,2.071429
112,40,2.800000
21,14,1.500000
804,204,3.941176
78,40,1.950000
5,3,1.666667
464,111,4.180180
79,30,2.633333
12,6,2.000000
21,15,1.400000
37,18,2.055556
43,19,2.263158
65,20,3.250000
47,20,2.350000
332,88,3.772727
9,7,1.285714
152,66,2.303030
380,131,2.900763
113,51,2.215686
648,108,6.000000
766,184,4.163043
117,48,2.437500
8,7,1.142857
359,125,2.872000
197,49,4.020408
492,162,3.037037
278,86,3.232558
90,40,2.250000
12,8,1.500000
42,23,1.826087
263,66,3.984848
196,80,2.450000
50,30,1.666667
1359,208,6.533654
16,12,1.333333
72,37,1.945946
595,134,4.440299
150,57,2.631579
1093,260,4.203846
242,64,3.781250
285,93,3.064516
257,100,2.570000
368,123,2.991870
76,45,1.688889
970,204,4.754902
428,134,3.194030
59,33,1.787879
13,8,1.625000
55,32,1.718750
13,9,1.444444
29,17,1.705882
50,16,3.125000
73,36,2.027778
912,218,4.183486
9,7,1.285714
79,25,3.160000
427,132,3.234848
244,97,2.515464
93,40,2.325000
256,101,2.534653
196,66,2.969697
222,79,2.810127
26,13,2.000000
42,22,1.909091
77,32,2.406250
231,83,2.783133
107,42,2.547619
23,13,1.769231
128,33,3.878788
12,5,2.400000
495,107,4.626168
12,10,1.200000
14,10,1.400000
221,53,4.169811
1046,142,7.366197
158,83,1.903614
189,51,3.705882
133,44,3.022727
14,10,1.400000
1168,226,5.168142
187,74,2.527027
95,51,1.862745
390,78,5.000000
4148,398,10.422111
52,19,2.736842
190,59,3.220339
129,65,1.984615
341,118,2.889831
1148,214,5.364486
56,19,2.947368
134,57,2.350877
136,45,3.022222
180,71,2.535211
167,68,2.455882
19,14,1.357143
155,61,2.540984
148,50,2.960000
156,66,2.363636
424,113,3.752212
50,32,1.562500
639,145,4.406897
56,22,2.545455
44,19,2.315789
392,148,2.648649
599,156,3.839744
119,43,2.767442
950,156,6.089744
220,75,2.933333
489,92,5.315217
65,33,1.969697
460,116,3.965517
22,14,1.571429
513,111,4.621622
828,217,3.815668
395,117,3.376068
855,162,5.277778
82,30,2.733333
140,68,2.058824
267,77,3.467532
104,52,2.000000
53,24,2.208333
115,40,2.875000
429,123,3.487805
10,6,1.666667
98,45,2.177778
411,148,2.777027
317,85,3.729412
175,58,3.017241
51,21,2.428571
382,92,4.152174
59,25,2.360000
26,19,1.368421
413,141,2.929078
47,21,2.238095
200,66,3.030303
24,12,2.000000
253,117,2.162393
275,76,3.618421
89,38,2.342105
323,105,3.076190
263,87,3.022989
384,92,4.173913
295,79,3.734177
116,59,1.966102
246,116,2.120690
57,20,2.850000
2178,327,6.660550
133,41,3.243902
146,39,3.743590
19,8,2.375000
1085,122,8.893443
114,56,2.035714
54,29,1.862069
148,64,2.312500
98,45,2.177778
66,34,1.941176
670,164,4.085366
51,27,1.888889
99,39,2.538462
415,117,3.547009
14,6,2.333333
53,23,2.304348
306,83,3.686747
459,146,3.143836
290,77,3.766234
322,91,3.538462
59,30,1.966667
173,59,2.932203
992,182,5.450549
765,186,4.112903
287,105,2.733333
289,75,3.853333
1881,179,10.508380
162,61,2.655738
22,13,1.692308
1187,208,5.706731
171,53,3.226415
689,118,5.838983
247,103,2.398058
19,14,1.357143
553,137,4.036496
2646,255,10.376471
25,16,1.562500
3136,256,12.250000
77,28,2.750000
120,38,3.157895
114,50,2.280000
177,81,2.185185
51,24,2.125000
7,5,1.400000
159,59,2.694915
225,58,3.879310
64,32,2.000000
74,32,2.312500
369,107,3.448598
1047,276,3.793478
4,3,1.333333
11,8,1.375000
21,14,1.500000
318,99,3.212121
321,73,4.397260
87,38,2.289474
20,12,1.666667
63,26,2.423077
279,78,3.576923
655,163,4.018405
179,45,3.977778
6,5,1.200000
80,37,2.162162
102,28,3.642857
73,23,3.173913
144,64,2.250000
177,44,4.022727
123,52,2.365385
18,11,1.636364
336,91,3.692308
95,39,2.435897
107,59,1.813559
67,27,2.481481
393,129,3.046512
8,7,1.142857
26,13,2.000000
196,66,2.969697
12,8,1.500000
198,45,4.400000
162,70,2.314286
704,173,4.069364
90,39,2.307692
247,77,3.207792
237,63,3.761905
56,12,4.666667
10497,1076,9.755576
57,34,1.676471
2623,284,9.235915
26,14,1.857143
115,58,1.982759
89,33,2.696970
710,144,4.930556
182,64,2.843750
96,49,1.959184
49,26,1.884615
118,38,3.105263
85,52,1.634615
293,70,4.185714
368,87,4.229885
409,106,3.858491
28,14,2.000000
50,21,2.380952
18,8,2.250000
75,41,1.829268
103,30,3.433333
19,11,1.727273
532,104,5.115385
250,70,3.571429
14,8,1.750000
27,14,1.928571
60,28,2.142857
41,23,1.782609
392,134,2.925373
54,28,1.928571
9,6,1.500000
56,26,2.153846
103,35,2.942857
254,94,2.702128
64,25,2.560000
80,42,1.904762
920,142,6.478873
20,8,2.500000
148,61,2.426230
57,25,2.280000
430,107,4.018692
129,39,3.307692
120,50,2.400000
71,38,1.868421
111,54,2.055556
13,8,1.625000
1263,296,4.266892
341,93,3.666667
112,55,2.036364
166,86,1.930233
287,87,3.298851
114,50,2.280000
1397,167,8.365269
94,42,2.238095
132,54,2.444444
400,104,3.846154
21,13,1.615385
59,37,1.594595
10,8,1.250000
58,22,2.636364
620,209,2.966507
203,47,4.319149
296,84,3.523810
97,39,2.487179
44,20,2.200000
46,21,2.190476
278,104,2.673077
438,99,4.424242
17,8,2.125000
224,104,2.153846
74,32,2.312500
55,23,2.391304
23,13,1.769231
15,9,1.666667
265,92,2.880435
22,14,1.571429
11,7,1.571429
87,39,2.230769
535,139,3.848921
20,14,1.428571
10,6,1.666667
1046,263,3.977186
132,42,3.142857
366,68,5.382353
71,39,1.820513
204,58,3.517241
102,37,2.756757
323,81,3.987654
7,5,1.400000
130,41,3.170732
17,11,1.545455
16,9,1.777778
318,89,3.573034
148,69,2.144928
129,47,2.744681
70,21,3.333333
109,33,3.303030
318,75,4.240000
56,28,2.000000
110,49,2.244898
44,21,2.095238
141,59,2.389831
141,55,2.563636
158,55,2.872727
14,9,1.555556
41,27,1.518519
66,26,2.538462
22,13,1.692308
42,17,2.470588
94,45,2.088889
1641,217,7.562212
26,18,1.444444
176,56,3.142857
21,12,1.750000
143,70,2.042857
36,15,2.400000
247,76,3.250000
34,21,1.619048
26,18,1.444444
352,92,3.826087
231,56,4.125000
13,9,1.444444
325,76,4.276316
66,29,2.275862
57,23,2.478261
852,112,7.607143
34,17,2.000000
196,60,3.266667
17,12,1.416667
330,80,4.125000
14,8,1.750000
15,9,1.666667
16,9,1.777778
37,22,1.681818
