sum_hyperedge_size,num_nodes,egonet overlapness
689,286,2.409091
1119,410,2.729268
380,194,1.958763
1064,395,2.693671
319,156,2.044872
3407,797,4.274780
117,73,1.602740
327,167,1.958084
2272,621,3.658615
2705,653,4.142420
2888,664,4.349398
493,230,2.143478
1832,549,3.336976
1598,496,3.221774
761,305,2.495082
790,312,2.532051
111,68,1.632353
90,57,1.578947
99,62,1.596774
117,80,1.462500
58,39,1.487179
185,108,1.712963
177,98,1.806122
333,181,1.839779
38,28,1.357143
112,74,1.513514
6097,1016,6.000984
148,90,1.644444
559,262,2.133588
5691,985,5.777665
3174,744,4.266129
126,76,1.657895
111,67,1.656716
4972,928,5.357759
632,265,2.384906
1771,526,3.366920
130,74,1.756757
6373,1105,5.767421
520,227,2.290749
184,104,1.769231
1129,408,2.767157
565,245,2.306122
504,234,2.153846
4583,861,5.322880
67,41,1.634146
295,147,2.006803
192,99,1.939394
312,163,1.914110
459,213,2.154930
565,259,2.181467
220,124,1.774194
60,42,1.428571
13,11,1.181818
223,132,1.689394
464,224,2.071429
206,122,1.688525
151,89,1.696629
544,237,2.295359
375,186,2.016129
533,233,2.287554
41,31,1.322581
238,127,1.874016
352,181,1.944751
126,81,1.555556
544,252,2.158730
361,173,2.086705
136,81,1.679012
192,119,1.613445
159,94,1.691489
812,329,2.468085
1678,488,3.438525
575,255,2.254902
194,125,1.552000
105,65,1.615385
46,33,1.393939
1475,466,3.165236
681,285,2.389474
662,279,2.372760
5569,1003,5.552343
5668,1009,5.617443
46,32,1.437500
74,48,1.541667
301,155,1.941935
151,93,1.623656
222,128,1.734375
73,52,1.403846
129,84,1.535714
500,240,2.083333
16,13,1.230769
45,33,1.363636
271,137,1.978102
185,111,1.666667
162,99,1.636364
461,223,2.067265
282,145,1.944828
2584,661,3.909228
782,305,2.563934
143,98,1.459184
422,192,2.197917
280,141,1.985816
387,186,2.080645
37,28,1.321429
63,44,1.431818
1448,472,3.067797
6,5,1.200000
2325,591,3.934010
757,308,2.457792
97,67,1.447761
382,183,2.087432
27,21,1.285714
1116,402,2.776119
316,165,1.915152
938,366,2.562842
237,127,1.866142
483,233,2.072961
154,87,1.770115
10497,1306,8.037519
2320,645,3.596899
304,169,1.798817
137,80,1.712500
535,227,2.356828
2786,685,4.067153
84,55,1.527273
399,187,2.133690
1833,548,3.344891
169,95,1.778947
195,119,1.638655
296,155,1.909677
86,53,1.622642
319,169,1.887574
55,40,1.375000
1119,411,2.722628
3029,715,4.236364
478,219,2.182648
289,156,1.852564
964,352,2.738636
637,268,2.376866
133,84,1.583333
191,108,1.768519
324,150,2.160000
75,46,1.630435
8,7,1.142857
917,343,2.673469
115,68,1.691176
23,16,1.437500
76,53,1.433962
113,71,1.591549
4075,839,4.856973
75,48,1.562500
314,170,1.847059
1308,431,3.034803
82,56,1.464286
161,96,1.677083
529,247,2.141700
2630,655,4.015267
3328,735,4.527891
499,226,2.207965
526,244,2.155738
171,89,1.921348
26,19,1.368421
2290,608,3.766447
233,130,1.792308
124,83,1.493976
106,62,1.709677
465,222,2.094595
772,320,2.412500
132,75,1.760000
326,169,1.928994
663,289,2.294118
717,310,2.312903
24,15,1.600000
134,84,1.595238
551,237,2.324895
606,270,2.244444
346,173,2.000000
219,121,1.809917
18,13,1.384615
334,177,1.887006
162,95,1.705263
519,235,2.208511
1528,494,3.093117
316,160,1.975000
135,87,1.551724
42,29,1.448276
600,259,2.316602
3773,810,4.658025
202,111,1.819820
316,168,1.880952
107,69,1.550725
290,155,1.870968
1286,431,2.983759
899,351,2.561254
61,41,1.487805
1294,441,2.934240
792,301,2.631229
300,157,1.910828
31,20,1.550000
382,189,2.021164
230,129,1.782946
750,303,2.475248
260,146,1.780822
152,91,1.670330
278,151,1.841060
418,212,1.971698
140,87,1.609195
52,36,1.444444
272,145,1.875862
145,90,1.611111
1433,481,2.979210
246,143,1.720280
272,142,1.915493
464,220,2.109091
1400,466,3.004292
5227,942,5.548832
195,118,1.652542
1224,416,2.942308
31,23,1.347826
35,24,1.458333
279,149,1.872483
44,30,1.466667
109,68,1.602941
446,221,2.018100
424,212,2.000000
384,193,1.989637
172,104,1.653846
712,307,2.319218
159,91,1.747253
102,66,1.545455
107,63,1.698413
144,88,1.636364
9,7,1.285714
774,319,2.426332
1816,542,3.350554
552,246,2.243902
2865,686,4.176385
269,154,1.746753
224,124,1.806452
692,288,2.402778
232,127,1.826772
220,123,1.788618
272,150,1.813333
228,130,1.753846
675,287,2.351916
401,198,2.025253
1403,452,3.103982
1574,497,3.167002
153,91,1.681319
69,42,1.642857
111,71,1.563380
234,126,1.857143
1084,390,2.779487
1168,388,3.010309
270,146,1.849315
243,133,1.827068
1431,450,3.180000
770,313,2.460064
1888,560,3.371429
563,236,2.385593
117,76,1.539474
99,62,1.596774
1100,376,2.925532
62,43,1.441860
610,264,2.310606
26,18,1.444444
450,210,2.142857
21,17,1.235294
144,93,1.548387
3632,794,4.574307
144,88,1.636364
423,207,2.043478
352,186,1.892473
484,213,2.272300
107,62,1.725806
419,206,2.033981
370,190,1.947368
2211,600,3.685000
41,26,1.576923
122,81,1.506173
36,23,1.565217
27,20,1.350000
589,260,2.265385
842,338,2.491124
57,40,1.425000
1099,372,2.954301
45,31,1.451613
2213,602,3.676080
149,89,1.674157
5610,1005,5.582090
450,216,2.083333
733,309,2.372168
1824,527,3.461101
143,85,1.682353
265,133,1.992481
230,140,1.642857
58,41,1.414634
2176,587,3.706985
4802,918,5.230937
2065,581,3.554217
100,67,1.492537
115,74,1.554054
508,241,2.107884
726,289,2.512111
245,139,1.762590
716,303,2.363036
642,280,2.292857
749,303,2.471947
256,140,1.828571
121,75,1.613333
418,194,2.154639
374,193,1.937824
1180,417,2.829736
33,23,1.434783
42,31,1.354839
11,9,1.222222
174,108,1.611111
187,109,1.715596
235,135,1.740741
1479,467,3.167024
509,241,2.112033
95,62,1.532258
89,59,1.508475
855,336,2.544643
878,340,2.582353
331,171,1.935673
596,250,2.384000
1684,520,3.238462
96,59,1.627119
120,76,1.578947
2824,685,4.122628
64,46,1.391304
81,47,1.723404
775,312,2.483974
979,360,2.719444
406,202,2.009901
1240,424,2.924528
36,26,1.384615
564,261,2.160920
0,1,0.000000
21,17,1.235294
59,42,1.404762
3005,717,4.191074
601,284,2.116197
589,260,2.265385
2399,617,3.888169
22,16,1.375000
24,19,1.263158
389,192,2.026042
253,143,1.769231
45,34,1.323529
1998,554,3.606498
61,40,1.525000
18,14,1.285714
2857,689,4.146589
238,131,1.816794
118,69,1.710145
332,172,1.930233
93,58,1.603448
133,83,1.602410
1730,534,3.239700
873,344,2.537791
8015,1153,6.951431
354,172,2.058140
1532,464,3.301724
504,241,2.091286
225,124,1.814516
109,72,1.513889
117,70,1.671429
241,136,1.772059
22,17,1.294118
812,331,2.453172
113,74,1.527027
87,57,1.526316
297,146,2.034247
244,129,1.891473
39,28,1.392857
8,7,1.142857
229,124,1.846774
204,112,1.821429
801,319,2.510972
76,53,1.433962
21,15,1.400000
709,294,2.411565
2841,693,4.099567
226,132,1.712121
175,105,1.666667
1037,384,2.700521
856,332,2.578313
691,293,2.358362
398,199,2.000000
145,86,1.686047
480,218,2.201835
623,269,2.315985
152,88,1.727273
880,339,2.595870
140,81,1.728395
342,178,1.921348
2091,570,3.668421
582,251,2.318725
777,300,2.590000
336,176,1.909091
14,11,1.272727
229,121,1.892562
456,213,2.140845
327,166,1.969880
255,140,1.821429
812,327,2.483180
242,122,1.983607
137,85,1.611765
1221,426,2.866197
864,352,2.454545
479,228,2.100877
2362,646,3.656347
1370,471,2.908705
20,16,1.250000
13,11,1.181818
315,160,1.968750
6,5,1.200000
115,74,1.554054
159,98,1.622449
1851,560,3.305357
781,310,2.519355
57,36,1.583333
360,186,1.935484
93,61,1.524590
385,187,2.058824
44,32,1.375000
361,185,1.951351
150,87,1.724138
1271,435,2.921839
7737,1142,6.774956
25,19,1.315789
2058,570,3.610526
13318,1468,9.072207
299,147,2.034014
148,94,1.574468
129,75,1.720000
49,36,1.361111
74,46,1.608696
20,14,1.428571
771,302,2.552980
23,17,1.352941
746,303,2.462046
314,158,1.987342
146,94,1.553191
225,123,1.829268
995,401,2.481297
688,295,2.332203
935,360,2.597222
18,14,1.285714
107,72,1.486111
222,127,1.748031
36,28,1.285714
136,88,1.545455
426,201,2.119403
100,66,1.515152
89,55,1.618182
226,127,1.779528
269,140,1.921429
264,137,1.927007
366,203,1.802956
584,257,2.272374
75,51,1.470588
162,96,1.687500
28,20,1.400000
20,13,1.538462
189,117,1.615385
294,157,1.872611
180,114,1.578947
186,103,1.805825
130,85,1.529412
44,30,1.466667
0,1,0.000000
32,24,1.333333
28,20,1.400000
44,31,1.419355
256,135,1.896296
176,108,1.629630
1221,429,2.846154
38,25,1.520000
54,36,1.500000
147,100,1.470000
435,208,2.091346
117,75,1.560000
83,58,1.431034
128,81,1.580247
625,281,2.224199
32,25,1.280000
80,55,1.454545
400,197,2.030457
218,125,1.744000
211,113,1.867257
904,341,2.651026
55,38,1.447368
417,208,2.004808
219,125,1.752000
238,142,1.676056
1351,414,3.263285
317,149,2.127517
469,229,2.048035
632,264,2.393939
448,228,1.964912
1000,369,2.710027
272,131,2.076336
296,155,1.909677
158,92,1.717391
925,336,2.752976
384,186,2.064516
1014,364,2.785714
220,123,1.788618
0,1,0.000000
780,302,2.582781
105,71,1.478873
226,126,1.793651
259,145,1.786207
253,139,1.820144
187,102,1.833333
254,135,1.881481
283,146,1.938356
214,124,1.725806
20,15,1.333333
283,148,1.912162
358,187,1.914439
182,112,1.625000
939,358,2.622905
165,98,1.683673
171,103,1.660194
99,62,1.596774
6134,1005,6.103483
160,85,1.882353
472,213,2.215962
1654,510,3.243137
135,86,1.569767
295,149,1.979866
33,27,1.222222
40,29,1.379310
3205,735,4.360544
29,20,1.450000
82,50,1.640000
171,101,1.693069
87,59,1.474576
145,87,1.666667
282,154,1.831169
377,196,1.923469
953,351,2.715100
0,1,0.000000
875,336,2.604167
587,251,2.338645
95,62,1.532258
227,130,1.746154
38,26,1.461538
145,83,1.746988
509,236,2.156780
94,61,1.540984
852,320,2.662500
40,28,1.428571
514,240,2.141667
18,14,1.285714
208,112,1.857143
35,24,1.458333
193,112,1.723214
33,24,1.375000
131,74,1.770270
550,243,2.263374
384,192,2.000000
212,121,1.752066
59,41,1.439024
76,53,1.433962
134,88,1.522727
184,111,1.657658
438,216,2.027778
201,118,1.703390
160,98,1.632653
316,179,1.765363
17,14,1.214286
99,58,1.706897
479,217,2.207373
366,192,1.906250
11,9,1.222222
217,123,1.764228
27,21,1.285714
37,27,1.370370
597,239,2.497908
550,244,2.254098
16,12,1.333333
505,223,2.264574
910,339,2.684366
89,57,1.561404
134,87,1.540230
73,50,1.460000
10,8,1.250000
130,79,1.645570
42,30,1.400000
589,271,2.173432
29,21,1.380952
39,27,1.444444
486,226,2.150442
711,304,2.338816
913,357,2.557423
2288,646,3.541796
99,64,1.546875
603,248,2.431452
71,50,1.420000
361,183,1.972678
53,34,1.558824
164,97,1.690722
295,155,1.903226
222,122,1.819672
298,150,1.986667
160,95,1.684211
522,229,2.279476
855,325,2.630769
580,246,2.357724
288,161,1.788820
33,24,1.375000
177,99,1.787879
67,41,1.634146
104,66,1.575758
43,30,1.433333
14,10,1.400000
573,254,2.255906
151,93,1.623656
110,70,1.571429
56,41,1.365854
380,180,2.111111
619,280,2.210714
55,37,1.486486
39,27,1.444444
53,36,1.472222
155,85,1.823529
504,228,2.210526
305,166,1.837349
727,318,2.286164
30,22,1.363636
16,13,1.230769
205,110,1.863636
46,34,1.352941
252,139,1.812950
1231,426,2.889671
19,16,1.187500
52,37,1.405405
127,72,1.763889
126,80,1.575000
82,54,1.518519
48,32,1.500000
729,294,2.479592
260,133,1.954887
225,142,1.584507
35,26,1.346154
385,199,1.934673
293,146,2.006849
280,151,1.854305
1629,505,3.225743
23,17,1.352941
310,160,1.937500
424,205,2.068293
137,84,1.630952
351,182,1.928571
309,153,2.019608
198,113,1.752212
39,28,1.392857
165,96,1.718750
215,124,1.733871
82,56,1.464286
17,13,1.307692
261,157,1.662420
167,95,1.757895
64,42,1.523810
35,24,1.458333
265,151,1.754967
43,31,1.387097
363,183,1.983607
12,10,1.200000
374,191,1.958115
14,11,1.272727
539,246,2.191057
190,103,1.844660
55,37,1.486486
201,108,1.861111
145,93,1.559140
70,47,1.489362
8,6,1.333333
35,23,1.521739
95,61,1.557377
1025,390,2.628205
127,85,1.494118
227,121,1.876033
515,230,2.239130
9,8,1.125000
3,3,1.000000
104,64,1.625000
707,297,2.380471
375,176,2.130682
141,89,1.584270
290,162,1.790123
34,25,1.360000
80,54,1.481481
59,45,1.311111
83,56,1.482143
390,196,1.989796
82,51,1.607843
343,183,1.874317
162,96,1.687500
357,170,2.100000
51,35,1.457143
81,58,1.396552
156,95,1.642105
30,21,1.428571
357,181,1.972376
450,208,2.163462
456,221,2.063348
645,280,2.303571
231,132,1.750000
174,102,1.705882
758,312,2.429487
1684,508,3.314961
231,121,1.909091
267,144,1.854167
273,141,1.936170
455,211,2.156398
374,191,1.958115
11,9,1.222222
145,85,1.705882
122,78,1.564103
112,69,1.623188
166,104,1.596154
88,56,1.571429
245,132,1.856061
517,244,2.118852
61,40,1.525000
671,278,2.413669
13,11,1.181818
243,143,1.699301
1012,363,2.787879
454,212,2.141509
81,53,1.528302
250,145,1.724138
8,7,1.142857
108,65,1.661538
584,246,2.373984
265,142,1.866197
291,157,1.853503
119,79,1.506329
36,27,1.333333
189,111,1.702703
286,149,1.919463
45,33,1.363636
180,104,1.730769
86,57,1.508772
212,127,1.669291
388,197,1.969543
172,100,1.720000
309,162,1.907407
26,20,1.300000
10,8,1.250000
182,113,1.610619
60,42,1.428571
26,19,1.368421
334,169,1.976331
155,96,1.614583
28,21,1.333333
108,67,1.611940
1932,569,3.395431
183,101,1.811881
36,27,1.333333
743,303,2.452145
198,111,1.783784
739,286,2.583916
40795,2072,19.688707
289,151,1.913907
352,181,1.944751
147,94,1.563830
835,330,2.530303
441,222,1.986486
172,100,1.720000
660,274,2.408759
54,40,1.350000
1938,540,3.588889
179,109,1.642202
29,21,1.380952
108,71,1.521127
31,20,1.550000
686,288,2.381944
126,76,1.657895
7,6,1.166667
522,236,2.211864
63,46,1.369565
6,5,1.200000
36,26,1.384615
27,20,1.350000
43,28,1.535714
59,40,1.475000
52,35,1.485714
373,196,1.903061
4,4,1.000000
177,114,1.552632
329,164,2.006098
106,68,1.558824
691,300,2.303333
716,285,2.512281
117,78,1.500000
6,5,1.200000
385,189,2.037037
230,134,1.716418
452,204,2.215686
356,177,2.011299
91,56,1.625000
7,6,1.166667
34,23,1.478261
306,158,1.936709
234,130,1.800000
40,31,1.290323
1275,428,2.978972
10,7,1.428571
72,50,1.440000
581,261,2.226054
164,96,1.708333
976,363,2.688705
233,123,1.894309
352,178,1.977528
224,139,1.611511
353,167,2.113772
87,58,1.500000
990,381,2.598425
443,207,2.140097
48,33,1.454545
26,19,1.368421
59,38,1.552632
19,15,1.266667
37,27,1.370370
46,31,1.483871
74,53,1.396226
862,348,2.477011
8,7,1.142857
88,57,1.543860
493,223,2.210762
249,148,1.682432
107,67,1.597015
233,133,1.751880
172,105,1.638095
164,94,1.744681
17,14,1.214286
55,35,1.571429
52,30,1.733333
222,121,1.834711
75,49,1.530612
26,19,1.368421
116,66,1.757576
9,7,1.285714
470,217,2.165899
3,3,1.000000
16,13,1.230769
156,100,1.560000
1115,398,2.801508
165,103,1.601942
233,120,1.941667
134,77,1.740260
35,26,1.346154
1115,410,2.719512
176,106,1.660377
127,77,1.649351
308,168,1.833333
4051,855,4.738012
57,40,1.425000
202,118,1.711864
181,101,1.792079
292,153,1.908497
1146,406,2.822660
57,37,1.540541
153,94,1.627660
157,90,1.744444
177,103,1.718447
191,113,1.690265
27,20,1.350000
186,108,1.722222
120,74,1.621622
137,83,1.650602
483,224,2.156250
40,27,1.481481
595,262,2.270992
68,42,1.619048
47,34,1.382353
364,191,1.905759
680,290,2.344828
149,83,1.795181
945,354,2.669492
280,155,1.806452
440,218,2.018349
51,34,1.500000
505,236,2.139831
42,26,1.615385
606,245,2.473469
767,323,2.374613
415,186,2.231183
871,348,2.502874
119,69,1.724638
119,72,1.652778
266,146,1.821918
114,65,1.753846
32,23,1.391304
125,73,1.712329
454,217,2.092166
5,4,1.250000
121,77,1.571429
504,235,2.144681
287,156,1.839744
158,102,1.549020
50,31,1.612903
431,204,2.112745
72,48,1.500000
25,18,1.388889
387,187,2.069519
60,42,1.428571
282,155,1.819355
31,24,1.291667
268,139,1.928058
314,168,1.869048
78,52,1.500000
372,190,1.957895
306,151,2.026490
390,202,1.930693
245,133,1.842105
103,66,1.560606
257,125,2.056000
49,33,1.484848
2051,578,3.548443
134,82,1.634146
118,77,1.532468
24,19,1.263158
880,341,2.580645
132,82,1.609756
57,39,1.461538
184,107,1.719626
141,87,1.620690
43,30,1.433333
617,260,2.373077
39,27,1.444444
120,75,1.600000
450,209,2.153110
18,14,1.285714
59,37,1.594595
336,172,1.953488
498,222,2.243243
290,150,1.933333
395,203,1.945813
95,61,1.557377
187,111,1.684685
1055,372,2.836022
780,313,2.492013
240,135,1.777778
273,138,1.978261
1848,540,3.422222
166,102,1.627451
14,11,1.272727
1232,427,2.885246
200,110,1.818182
712,286,2.489510
230,126,1.825397
0,1,0.000000
585,270,2.166667
2342,616,3.801948
20,16,1.250000
2665,657,4.056317
104,72,1.444444
126,84,1.500000
159,91,1.747253
209,117,1.786325
60,43,1.395349
5,5,1.000000
166,101,1.643564
251,138,1.818841
70,44,1.590909
102,66,1.545455
412,202,2.039604
1089,386,2.821244
0,1,0.000000
14,11,1.272727
24,19,1.263158
342,178,1.921348
358,168,2.130952
57,42,1.357143
21,17,1.235294
55,42,1.309524
279,148,1.885135
644,276,2.333333
177,99,1.787879
0,1,0.000000
79,52,1.519231
71,44,1.613636
118,71,1.661972
155,89,1.741573
185,107,1.728972
153,88,1.738636
36,27,1.333333
411,207,1.985507
101,64,1.578125
115,75,1.533333
75,51,1.470588
454,210,2.161905
11,9,1.222222
24,19,1.263158
214,112,1.910714
20,16,1.250000
161,98,1.642857
126,77,1.636364
708,298,2.375839
93,61,1.524590
239,134,1.783582
254,140,1.814286
76,51,1.490196
10310,1267,8.137332
48,33,1.454545
2513,635,3.957480
48,34,1.411765
99,68,1.455882
104,66,1.575758
669,281,2.380783
164,96,1.708333
95,63,1.507937
53,39,1.358974
99,67,1.477612
92,60,1.533333
256,133,1.924812
342,183,1.868852
455,213,2.136150
22,16,1.375000
40,30,1.333333
12,9,1.333333
95,64,1.484375
95,65,1.461538
4,4,1.000000
552,245,2.253061
220,127,1.732283
25,16,1.562500
26,20,1.300000
89,54,1.648148
77,54,1.425926
387,191,2.026178
59,40,1.475000
19,14,1.357143
80,53,1.509434
111,71,1.563380
271,147,1.843537
49,35,1.400000
74,46,1.608696
870,339,2.566372
43,30,1.433333
150,89,1.685393
46,34,1.352941
452,216,2.092593
127,80,1.587500
115,74,1.554054
47,34,1.382353
112,74,1.513514
28,21,1.333333
1183,410,2.885366
431,210,2.052381
98,59,1.661017
189,107,1.766355
256,143,1.790210
93,59,1.576271
1319,437,3.018307
75,49,1.530612
161,90,1.788889
362,192,1.885417
45,30,1.500000
53,39,1.358974
13,11,1.181818
54,39,1.384615
637,270,2.359259
238,120,1.983333
304,151,2.013245
70,43,1.627907
40,28,1.428571
41,29,1.413793
261,147,1.775510
424,206,2.058252
10,7,1.428571
217,129,1.682171
52,38,1.368421
55,38,1.447368
18,13,1.384615
11,9,1.222222
219,125,1.752000
18,14,1.285714
9,7,1.285714
75,49,1.530612
485,229,2.117904
9,8,1.125000
22,17,1.294118
1072,391,2.741688
217,122,1.778689
360,182,1.978022
95,61,1.557377
241,133,1.812030
106,65,1.630769
352,190,1.852632
13,10,1.300000
90,58,1.551724
7,6,1.166667
12,10,1.200000
398,202,1.970297
148,85,1.741176
145,88,1.647727
75,50,1.500000
98,59,1.661017
301,162,1.858025
64,45,1.422222
85,55,1.545455
41,29,1.413793
122,77,1.584416
188,101,1.861386
147,87,1.689655
12,10,1.200000
47,34,1.382353
82,57,1.438596
18,14,1.285714
56,39,1.435897
84,53,1.584906
1552,496,3.129032
25,18,1.388889
173,104,1.663462
24,18,1.333333
141,85,1.658824
43,32,1.343750
281,145,1.937931
15,9,1.666667
19,14,1.357143
312,175,1.782857
268,155,1.729032
7,6,1.166667
296,153,1.934641
71,50,1.420000
69,48,1.437500
799,306,2.611111
51,31,1.645161
249,139,1.791367
